propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,newDevelopmentFinished,parkingSpace,neighborhood,highlight
33385162,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/72/33/50/243057147.jpg,APA_EUA,52,10,678000.0,{'price': {'amount': 678000.0}},flat,sale,150.0,4,3,avenida dos Estados Unidos da América,Lisboa,Alvalade,Alvalade,pt,38.7502766,-9.136943,False,https://www.idealista.pt/imovel/33385162/,,False,renew,False,True,4520.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en avenida dos Estados Unidos da América'}",True,False,True,False,False,False,,,,
33384945,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/41/c3/df/243052748.jpg,334240029,16,3,895000.0,{'price': {'amount': 895000.0}},penthouse,sale,137.0,2,3,largo da Graça,Lisboa,São Vicente,Graça,pt,38.7158824,-9.1282476,False,https://www.idealista.pt/imovel/33384945/,,False,good,False,True,6533.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'Ático en largo da Graça'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33385144,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/1a/09/243053271.jpg,125771033-4,24,,285000.0,{'price': {'amount': 285000.0}},flat,sale,52.0,3,1,rua da Quinta do Jacinto s/n,Lisboa,Alcântara,Alvito - Quinta do Jacinto,pt,38.7076604,-9.1760611,True,https://www.idealista.pt/imovel/33385144/,"Descubra el potencial de este increíble apartamento en planta baja de 3 dormitorios en Quinta do Jacinto, ubicado en Alcántara. Con una variedad de características únicas y beneficios excepcionales, esta propiedad no solo ofrece un hogar acogedor, sino que también representa una oportunidad de inversión verdaderamente única y prometedora. Ubicación privilegiada: Ubicado en Quinta do Jacinto, en Alcántara, el apartamento se encuentra en una zona en constante revalorización, con fácil acceso a una variedad de servicios, comercios y transporte público. Terraza espaciosa: La gran terraza orientada al sur ofrece un espacio al aire libre perfecto para relajarse, entretenerse y disfrutar del sol. Rehabilitación total en 2022: El apartamento pasó por una profunda renovación en 2022, incluyendo la rehabilitación de los sistemas de agua, alcantarillado y electricidad. Esto significa que los sistemas principales están actualizados y en buen estado de funcionamiento, proporcionando comodidad y seguridad a los residentes. Cocina totalmente equipada: La cocina viene totalmente equipada, lo cual es conveniente para los residentes, eliminando la necesidad de invertir en electrodomésticos y utensilios adicionales. Se vende amueblado según las fotografías: La inclusión de muebles y equipos según las fotografías, con excepción de algunos artículos de decoración, facilita la mudanza para los nuevos propietarios, proporcionando una transición más simple y conveniente. Entrada directa desde la calle por la terraza: La entrada directa desde la calle por la terraza ofrece una comodidad adicional a los residentes, permitiendo un fácil acceso al apartamento sin la necesidad de pasar por la entrada principal del edificio. Potencial de revalorización: La proximidad de la futura estación de metro de Alcántara, prevista para ser completada a finales de 2026, es un punto fuerte de revalorización para la región. Esto puede resultar en un aumento adicional del valor de la propiedad a lo largo del tiempo, convirtiéndola en una inversión atractiva. Distancias: Autobús T3B – 1 minuto a pie Futura estación de metro de Alcántara – 4 minutos a pie Estación de trenes Alcántara-Terra – 6 minutos a pie Instituto Superior de Agronomía – 6 minutos a pie Escuela Básica Raul.",False,good,False,,5481.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua da Quinta do Jacinto s/n'}",True,False,False,False,False,False,,,,
33385143,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8b/db/42/243053241.jpg,125771033-3,31,,750000.0,{'price': {'amount': 750000.0}},flat,sale,82.0,2,2,rua Almirante Barroso,Lisboa,Arroios,São Jorge de Arroios,pt,38.7299286,-9.1433531,False,https://www.idealista.pt/imovel/33385143/,"Descubre el lujo urbano en el exclusivo apartamento de 2 dormitorios del edificio Oasis 28, diseñado por el reconocido Frederico Valsassina Arquitetos, en el vibrante barrio de Saldanha en Lisboa, una de las zonas más deseadas de Lisboa. Ubicación de ensueño: Ubicado en el corazón de las Avenidas Novas, este apartamento es una invitación a vivir en el epicentro de la elegancia y la conveniencia. Refugio urbano exclusivo: El edificio Oasis 28, una obra maestra compuesta por 55 apartamentos, se alza majestuosamente a solo 50 metros de la emblemática Plaza de Saldanha. Sumérgete en un universo de prestigio, donde empresas globales, hoteles de lujo, restaurantes exquisitos y boutiques de alta costura se mezclan armoniosamente, creando una atmósfera de sofisticación y oportunidades sin igual. Vistas impresionantes: Situado en el sexto piso, esta propiedad presenta dos suites meticulosamente diseñadas. Tanto la sala de estar como la suite principal se conectan a un amplio balcón, que ofrece impresionantes vistas de la animada avenida principal. Práctico y espacioso: Este apartamento no solo cautiva por sus detalles estéticos, sino también por su funcionalidad. Con dos plazas de aparcamiento y un trastero, aquí es posible encontrar el equilibrio perfecto entre lujo y practicidad. Exposición solar: Con una exposición solar privilegiada hacia el sur, este apartamento está bañado por una luz natural que crea una atmósfera acogedora y revitalizante. Nota: Este edificio es el resultado de un proyecto singular de rehabilitación urbana, en un edificio que servía como espacio de oficinas. Con el fin de garantizar todos los criterios rigurosos de la legislación actual para edificios de servicios, todos los apartamentos de 2 dormitorios con dos suites en esta vertical están registrados como de 1 dormitorio. Distancias: Menos de 2 minutos a pie de restaurantes; Menos de 5 minutos a pie de farmacias; Menos de 5 minutos a pie de supermercados; Menos de 5 minutos a pie del centro comercial; 10 minutos en coche de la Baixa de Lisboa; De 10 a 15 minutos en coche de hospitales y centros de salud; De 10 a 15 minutos en coche de las escuelas; 15 minutos en coche del Aeropuerto Internacional de Lisboa.",False,good,False,,9146.0,{'typology': 'flat'},"{'subtitle': 'Saldanha - Picoas, Lisboa', 'title': 'Piso en rua Almirante Barroso'}",False,False,False,False,False,False,,,Saldanha - Picoas,
33385142,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fb/87/69/243053178.jpg,125771033-2,50,,1650000.0,{'price': {'amount': 1650000.0}},flat,sale,230.0,4,3,rua Doutor Silva Teles,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7371391,-9.1543785,False,https://www.idealista.pt/imovel/33385142/,,False,good,False,,7174.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en rua Doutor Silva Teles'}",False,False,False,False,False,False,,,,
33308679,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/70/b9/9f/240007716.jpg,126321061-65,27,,750000.0,{'price': {'amount': 750000.0}},flat,sale,139.0,5,2,rua dos Correeiros,Lisboa,Santa Maria Maior,Baixa,pt,38.7096532,-9.1394742,False,https://www.idealista.pt/imovel/33308679/,,True,good,False,,5396.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en rua dos Correeiros'}",False,False,False,False,False,False,,,,
33385034,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1d/4e/33/243051135.jpg,122181510-5,42,,350000.0,{'price': {'amount': 350000.0}},flat,sale,50.0,2,2,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7141192,-9.1252899,False,https://www.idealista.pt/imovel/33385034/,"Excelente oportunidad de inversión con retorno lucrativo y garantizado, en una de las zonas más prestigiosas de Lisboa. Este apartamento T2 es completamente nuevo. Ha sido recientemente renovado y decorado por la arquitecta Diana Horta, dando como resultado un espacio moderno y elegante. El apartamento está completamente amueblado y tiene dos baños igualmente modernos y elegantes. Es perfecto para aquellos que valoran la comodidad y la practicidad. La vista al río es impresionante y la ubicación es simplemente ideal, ya que está a solo 5 minutos a pie de la estación de metro más cercana y de la explanada junto al río, donde podrá disfrutar de momentos agradables. Además, el apartamento está convenientemente ubicado cerca de todos los servicios y comercios. Tenemos un servicio innovador, a medida, Your Home: Servicio de mudanzas y almacenamiento temporal; Proyecto de Decoración de Interiores; Pequeñas remodelaciones en el contexto del proyecto de diseño; Servicio de Limpieza del inmueble.",False,good,False,,7000.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33384986,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8c/1b/3c/243050095.jpg,123171251-88,19,,290000.0,{'price': {'amount': 290000.0}},studio,sale,46.0,0,1,rua Gilberto Rola s/n,Lisboa,Estrela,Alcântara,pt,38.7055302,-9.1725873,True,https://www.idealista.pt/imovel/33384986/,,False,good,False,,6304.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Estrela, Lisboa', 'title': 'T0 en rua Gilberto Rola s/n'}",True,False,False,False,False,False,,,,
33232455,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/f1/49/243049756.jpg,120531399-24,20,,240000.0,{'price': {'amount': 240000.0}},flat,sale,46.0,1,1,Calçada de São Vicente s/n,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7138357,-9.1281322,True,https://www.idealista.pt/imovel/33232455/,"Apartamento T1, dúplex en venta en São Vicente. Totalmente amueblado y equipado, en fase final de remodelación. Este apartamento se encuentra en una excelente ubicación, con buena exposición solar. Ideal para vivienda propia permanente o simple inversión. En una calle con bastante visibilidad y con la belleza del barrio más típico de Lisboa. La propiedad destaca por su ubicación, rodeada de una infinidad de comercios y restaurantes, por donde circula el mítico 28, el tranvía más emblemático de la ciudad, que atraviesa calles típicas y pintorescas y monumentos imponentes, como el Panteón Nacional. Cerca de la famosa Feira da Ladra, la estación de Santa Apolónia y Alfama.",False,good,False,,5217.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en Calçada de São Vicente s/n'}",False,False,False,False,False,False,,,,
33232454,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/49/a6/243335052.jpg,120531399-23,22,,190000.0,{'price': {'amount': 190000.0}},studio,sale,22.0,0,1,Calçada de São Vicente,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7146026,-9.1294555,False,https://www.idealista.pt/imovel/33232454/,"Estudio en venta situado en São Vicente. El estudio se vende totalmente equipado y amueblado y actualmente se encuentra en remodelación. En una calle con mucha visibilidad y con la belleza del barrio más típico de Lisboa. La propiedad destaca por su ubicación, rodeada de una infinidad de comercios y restaurantes, por donde circula el mítico 28, el tranvía más emblemático de la ciudad, que atraviesa calles típicas y pintorescas y monumentos imponentes, como el Panteón Nacional. Cerca de la famosa Feira da Ladra, la estación de Santa Apolónia y Alfama.",False,good,False,,8636.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en Calçada de São Vicente'}",False,False,False,False,False,False,,,,
33224906,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/7b/a3/243049725.jpg,120531399-22,16,,170000.0,{'price': {'amount': 170000.0}},studio,sale,20.0,0,1,Calçada de São Vicente,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7157955,-9.1289718,False,https://www.idealista.pt/imovel/33224906/,"Estudio totalmente remodelado, en venta, situado en San Vicente. El estudio quedará totalmente equipado y amueblado. En una calle con bastante visibilidad y con la belleza del barrio más típico de Lisboa. El inmueble destaca por su ubicación, rodeado de infinidad de comercios y restaurantes, por donde circula el mítico 28, el tranvía más emblemático de la ciudad, que atraviesa calles típicas y pintorescas y monumentos imponentes, como el Panteón Nacional. Próximo a la famosa Feria de Ladra, estación de Santa Apolonia y Alfama.",False,good,False,,8500.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0 en Calçada de São Vicente'}",False,False,False,False,False,False,,,,
32762978,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/09/d6/218921572.jpg,120531415-475,23,,695000.0,{'price': {'amount': 695000.0}},flat,sale,213.0,4,3,rua Morais Soares,Lisboa,Penha de França,Centro,pt,38.7317845,-9.1299699,False,https://www.idealista.pt/imovel/32762978/,"T4 | 213 m2 | Totalmente reformado | Edificio con ascensor Apartamento T4, con 213 m2, en venta, situado en Penha de França. Totalmente reformado, insertado en un edificio con ascensor. Constituido por: Hall de entrada 2 baños (pertenecientes a las suites) Aseo social Cocina Salón 4 dormitorios (3 suites) Vestidor Parada de autobús a 1 minuto. Próximo a la Junta de Distrito de Penha de França, de la Plaza Paiva Couceiro y del Mirador de Penha de França. De fácil acceso a comercio, servicios y transportes públicos. Esperamos su contacto.",False,good,False,,3263.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Morais Soares'}",False,False,False,False,False,False,,,,
33384951,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/65/fb/91/243049080.jpg,120801128-464,13,,240000.0,{'price': {'amount': 240000.0}},flat,sale,55.0,1,1,rua Actor Augusto de Melo s/n,Lisboa,Beato,,pt,38.7350426,-9.1135323,True,https://www.idealista.pt/imovel/33384951/,,False,good,False,,4364.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en rua Actor Augusto de Melo s/n'}",False,False,False,False,False,False,,,,
33384916,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/dc/ac/ed/243048450.jpg,123751518-9,37,1,1280000.0,{'price': {'amount': 1280000.0}},flat,sale,200.0,5,4,rua Arco do Cego s/n,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7408372,-9.1429522,True,https://www.idealista.pt/imovel/33384916/,,True,good,False,True,6400.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en rua Arco do Cego s/n'}",True,False,False,False,False,False,,,,
33384903,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/61/50/df/243048411.jpg,123751266-41,28,bj,235000.0,{'price': {'amount': 235000.0}},flat,sale,34.0,1,1,Calçada dos Mestres s/n,Lisboa,Campolide,Centro,pt,38.7274112,-9.1658495,True,https://www.idealista.pt/imovel/33384903/,"Déjese encantar por el encanto de las villas obreras de antaño. Esta encantadora propiedad se encuentra en Campolide. Con una ubicación privilegiada, este espacio recién remodelado (en fase de finalización) ofrece el equilibrio perfecto entre comodidad y conveniencia. A pocos pasos de distancia, encuentre todas las comodidades que necesita, desde tiendas hasta restaurantes y transporte público. Esta zona es muy solicitada por su ambiente acogedor y funcional. Ya sea para su hogar o para invertir en el mercado de alquiler (muy solicitado), esta es una oportunidad que no debe perderse. ¡Programe una visita hoy mismo y enamórese de este espacio! Nota: ¡Las fotos con decoración virtual son una mera sugerencia de cómo puede aprovechar el espacio haciéndolo muy acogedor! Las demás casas de Villa Emilia se están remodelando y modernizando poco a poco.",True,good,False,False,6912.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en Calçada dos Mestres s/n'}",True,False,False,False,False,False,,,,
33384902,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b4/c7/41/243048332.jpg,123751044-303,31,1,995000.0,{'price': {'amount': 995000.0}},flat,sale,207.0,4,3,Praça João do Rio s/n,Lisboa,Areeiro,Centro,pt,38.7396449,-9.134748,True,https://www.idealista.pt/imovel/33384902/,,True,good,False,True,4807.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en Praça João do Rio s/n'}",True,False,False,False,False,False,,,,
33384896,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/70/ff/3e/243048282.jpg,123751057-373,23,3,625000.0,{'price': {'amount': 625000.0}},flat,sale,104.0,3,2,"rua Diogo Bernardes, 9",Lisboa,Alvalade,Alvalade,pt,38.7476736,-9.1456033,True,https://www.idealista.pt/imovel/33384896/,,True,good,False,,6010.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua Diogo Bernardes, 9'}",False,False,False,False,False,False,,,,
33384845,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a4/03/23/243047064.jpg,120521552-5,23,,785000.0,{'price': {'amount': 785000.0}},flat,sale,152.0,3,2,rua Conselheiro Lopo Vaz s/n,Lisboa,Parque das Nações,Gare do Oriente - Zona Sul,pt,38.7701303,-9.1005303,True,https://www.idealista.pt/imovel/33384845/,,False,good,False,,5164.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso en rua Conselheiro Lopo Vaz s/n'}",False,False,False,False,False,False,,,,
33384844,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6c/2f/fc/243047025.jpg,120521077-374,24,,605000.0,{'price': {'amount': 605000.0}},flat,sale,154.0,4,2,rua Alexandre Ferreira,Lisboa,Lumiar,Carriche - Hospital das Forças Armadas,pt,38.7750886,-9.1617017,False,https://www.idealista.pt/imovel/33384844/,,False,good,False,,3929.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Alexandre Ferreira'}",False,False,False,False,False,False,,,,
33384837,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0c/56/68/243046812.jpg,120521508-260,39,5,1550000.0,{'price': {'amount': 1550000.0}},penthouse,sale,165.0,3,2,rua Nova do Almada s/n,Lisboa,Santa Maria Maior,Baixa,pt,38.7099062,-9.13917,True,https://www.idealista.pt/imovel/33384837/,,True,good,False,True,9394.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Ático en rua Nova do Almada s/n'}",True,False,False,False,False,False,,,,
33384798,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/e6/2e/243046007.jpg,120511326-78,44,,1850000.0,{'price': {'amount': 1850000.0}},flat,sale,224.0,3,4,rua dos Lusíadas s/n,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7053585,-9.1806163,True,https://www.idealista.pt/imovel/33384798/,,False,good,False,,8259.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua dos Lusíadas s/n'}",True,False,False,False,False,False,,,,
33384764,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/08/fd/06/243045910.jpg,120511394-36,31,,950000.0,{'price': {'amount': 950000.0}},flat,sale,158.0,2,2,avenida 5 de Outubro s/n,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7402247,-9.1485877,True,https://www.idealista.pt/imovel/33384764/,,False,good,False,,6013.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida 5 de Outubro s/n'}",False,False,False,False,False,False,,,,
33384758,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/b6/3a/243045173.jpg,124161260-3,43,,925000.0,{'price': {'amount': 925000.0}},flat,sale,145.0,3,2,Lapa,Lisboa,Estrela,Lapa,pt,38.7131981,-9.1547646,False,https://www.idealista.pt/imovel/33384758/,,False,good,False,,6379.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33384734,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/62/db/37/244256545.jpg,1196-9184,28,1,485000.0,{'price': {'amount': 485000.0}},flat,sale,128.0,2,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7242078,-9.1349895,False,https://www.idealista.pt/imovel/33384734/,,False,good,False,,3789.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33384733,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0e/75/4f/243043727.jpg,84709269,5,2,670000.0,{'price': {'amount': 670000.0}},flat,sale,87.0,2,2,Centro,Lisboa,Campo de Ourique,Centro,pt,38.7170399,-9.1646805,False,https://www.idealista.pt/imovel/33384733/,,False,good,False,True,7701.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33384731,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/96/27/243043690.jpg,ORIAPRO3388,27,1,400000.0,{'price': {'amount': 400000.0}},flat,sale,78.0,2,2,rua Sousa Viterbo,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7276549,-9.1186809,False,https://www.idealista.pt/imovel/33384731/,,True,good,False,False,5128.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Sousa Viterbo'}",True,False,False,False,False,False,,,,{'groupDescription': 'Top'}
33384703,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/4b/f6/243042658.jpg,027240035,13,bj,197000.0,{'price': {'amount': 197000.0}},flat,sale,39.0,1,1,Fonte Nova -  Calhariz,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.74635,-9.1949148,False,https://www.idealista.pt/imovel/33384703/,"Apartamento de 2 habitaciones con una superficie útil de 39m² que necesita una reforma de actualización al gusto. Planta baja alta situada a 3 minutos del Califa, del nuevo centro de salud, estación de tren, comercios y transportes.",False,good,False,False,5051.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33384673,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f2/b8/4d/243042003.jpg,CD.11260.02.(A),46,1,419900.0,{'price': {'amount': 419900.0}},flat,sale,47.0,2,2,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7518421,-9.1673035,False,https://www.idealista.pt/imovel/33384673/,"Apartamento de 2 dormitorios + 1 dúplex, en remodelación total, en Laranjeiras. Excelente ubicación, escuelas, comercios, bancos, farmacias, Universidad Católica, metro de Sete Rios, Estrada da Luz, Jardín Zoológico. Buenos accesos a transporte público. ¡El apartamento está en remodelación! ¡Home Staging incluido! El apartamento se distribuye de la siguiente manera: * Sala común en Open Space con la cocina; * Buhardilla con Mezzanine y Baño; * Dos baños; * Dormitorio con armario empotrado; * Suite con armario empotrado y baño. Características generales del apartamento: * Preinstalación de aire acondicionado; * Cocina equipada con electrodomésticos (placa, horno, campana extractora, lavavajillas, lavadora y frigorífico combinado); * Calentador de agua; * Carpintería, puertas y armarios acabados en blanco; * Falsos techos en todas las estancias con focos empotrados (en leds); * Carpintería lacada en blanco con doble acristalamiento y oscilobatientes; * Persianas eléctricas. Destacado de las zonas comunes del edificio: * Edificio totalmente reformado (Tejado, Columnas, Agua, Electricidad y Alcantarillado, Fachadas, Escaleras, Contadores, Puerta del Edificio); * Apartamento con dos frentes. Descripción del barrio: VIVIR EN SÃO DOMINGOS DE BENFICA ES.. . São Domingos de Benfica es un lugar de memoria, con historia y tradiciones que se han construido a lo largo de los siglos. La parroquia es grande y alberga varios barrios. Es una parroquia tranquila, mayoritariamente residencial. También es una parroquia donde el sentido de comunidad, tantas veces olvidado, forma parte del día a día. Tiene una oferta diversificada, ya sea deportiva, natural, empresarial, gastronómica y claro, el bienestar, bien común esencial que todos buscan. São Domingos un lugar de memoria con futuro, donde convive el pasado. Nota: Las fotografías presentadas se refieren a inmuebles remodelados por el mismo propietario, sirviendo únicamente como referencia en cuanto a materiales y acabados. La información proporcionada no exime su confirmación, ni puede ser considerada vinculante. ¡Ven a conocerlo! Para más información y agendar una visita, contáctanos en: www casadimensao pt       a la medida de tu sueño.. . Tel. :  (+351) 961 300 206 ¡Te esperamos!",False,good,False,False,8934.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33384647,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f0/96/0d/243041946.jpg,APA_8489,51,4,1390000.0,{'price': {'amount': 1390000.0}},flat,sale,188.0,4,3,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7262543,-9.1547841,False,https://www.idealista.pt/imovel/33384647/,,False,good,False,True,7394.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33384638,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/59/f0/fc/243041530.jpg,APA_524,28,2,760000.0,{'price': {'amount': 760000.0}},penthouse,sale,111.0,2,1,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7148901,-9.1523041,False,https://www.idealista.pt/imovel/33384638/,,False,good,False,False,6847.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Santo António, Lisboa', 'title': 'Ático'}",False,False,False,False,False,False,,,,
33384594,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/a8/3b/243039792.jpg,CD.11260.01.(A),35,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,72.0,1,2,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7512411,-9.1672246,False,https://www.idealista.pt/imovel/33384594/,,False,good,False,False,4860.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
