propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,floor,neighborhood
33295801,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2d/00/b1/239581840.jpg,125731122-3,25,499000.0,{'price': {'amount': 499000.0}},flat,sale,100.0,3,1,rua do Paraíso s/n,Lisboa,São Vicente,São Vicente de Fora,pt,38.7143977,-9.1238851,True,https://www.idealista.pt/imovel/33295801/,,False,good,False,,,,4990.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Paraíso s/n'}",False,False,False,False,,False,False,,
33295777,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/0c/33/239581785.jpg,124101168-15,7,598000.0,{'price': {'amount': 598000.0}},flat,sale,65.0,3,1,Centro,Lisboa,Belém,Centro,pt,38.6964924,-9.1958485,False,https://www.idealista.pt/imovel/33295777/,"Ubicado frente al icónico Museo de la Electricidad y cerca del MAAT en la Rua da Junqueira, con la fachada original, dando origen a una armoniosa conexión entre la historia y la contemporaneidad. Con una ubicación privilegiada, este puede ser su futuro inmueble o una inversión de gran valorización, entre la historia y la cultura de Belém y la industrial y moderna Alcántara, en Junqueira, podrá vivir una vida dinámica. Al estar junto al frente ribereño de Lisboa, cuenta con todo lo que necesita en el vecindario: comercio local, supermercados y tiendas de comestibles, restaurantes, museos y monumentos de la ciudad, jardines públicos, hospitales y rápido acceso a todos los medios de transporte, comisaría de la PSP y la residencia oficial del excelentísimo Sr. Presidente de la República. El apartamento consta de 3 habitaciones, salón, cocina y un baño teniendo en la planta inferior con acceso en el hall de la cocina, a un trastero que puede transformar perfectamente en una habitación. ¡Venga a visitar su futuro inmueble!",False,good,False,,,,9200.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33295758,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6a/bd/c8/239581487.jpg,125321122-11,15,550000.0,{'price': {'amount': 550000.0}},flat,sale,166.0,5,3,avenida Almirante Reis s/n,Lisboa,Arroios,Anjos,pt,38.7232671,-9.1352728,True,https://www.idealista.pt/imovel/33295758/,"Ático Almirante Reis Metro Anjos Ascensor Balcón Bienvenido a tu nuevo hogar urbano. Este luminoso y contemporáneo ático, situado en la moderna Avenida Almirante Reis, ofrece una oportunidad única de vivir en el corazón de la ciudad. Esta propiedad que necesita ser reformada espera el proyecto adecuado que la convierta en un hogar o una inversión. Características principales: Ático: Último piso y solo 1 apartamento en la planta. Son 152 m2 para disfrutar. Luminosidad natural: Las ventanas y el balcón permiten una generosa entrada de luz natural, creando una atmósfera aireada y luminosa en todo el espacio. Vistas despejadas: La ubicación por encima de la línea de tejados permite unas vistas despejadas de la ciudad. Edificio de hormigón con ascensor: Disfruta de la comodidad de un edificio de hormigón con ascensor, algo que no siempre está presente en esta zona de Lisboa. Ubicación privilegiada: Situado en la Avenida Almirante Reis, este estudio te sitúa en el epicentro de la vida urbana. Metro: Estación ANJOS a 10 metros. Autobuses: 708 | 712 | 730 | Garajes: Avenidas disponibles a menos de 50 metros. Distancia a la Baixa de Lisboa: 2,5 km (10 min en coche | 15/20 a pie) Distancia al aeropuerto: 5 km (10 min en coche | 20 min en metro) No pierdas la oportunidad de poseer este apartamento contemporáneo y funcional. Reserva ya tu visita y descubre lo que es vivir con estilo en la Avenida Almirante Reis.",False,good,False,,,,3313.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en avenida Almirante Reis s/n'}",True,False,False,False,,False,False,,
33295661,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/81/c1/f8/239578479.jpg,C0364-03137,7,182500.0,{'price': {'amount': 182500.0}},flat,sale,50.0,1,1,Graça,Lisboa,São Vicente,Graça,pt,38.7161002,-9.13214,False,https://www.idealista.pt/imovel/33295661/,"Ven a conocer este fantástico apartamento muy céntrico en la Costa del Castillo. Apartamento de 50 m2 - Totalmente remodelado En este apartamento contamos con el siguiente diseño: - Una sala amplia con cocina americana totalmente equipada; - 1 Habitación; - Baño renovado con ducha; En una zona con todos los servicios y comercios en las proximidades y con una rentabilidad bruta que ronda el 5,6% ¡Ven a conocer tu futura casa o tu futura inversión, pregúntanos más! ¡Reserva ya tu visita!",False,good,False,False,,,3650.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,bj,
33295652,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9c/da/ed/239578084.jpg,C0277-00652,26,730000.0,"{'price': {'amount': 730000.0, 'priceDropInfo': {'formerPrice': 780000.0, 'priceDropValue': 50000, 'priceDropPercentage': 6}}}",flat,sale,115.0,2,2,Marvila,Lisboa,Marvila,,pt,38.7434125,-9.099918,False,https://www.idealista.pt/imovel/33295652/,"Espectacular Nuevo T2 Plata Riverside Village Con vista al río Espectacular T2, en el 3er piso, en el magnífico emprendimiento Prata Riverside Village. Con 85m2 de área privada de 30.7m2 de área bruta dependiente cuenta con una maravillosa vista al río. Dos plazas de estacionamiento y trastero. El Prata Riverside Village se sitúa entre el antiguo barrio industrial de Marvila y el Parque de las Naciones. Este proyecto del conocido Arquitecto Renzo Piano tiene una ubicación privilegiada a la orilla del río permitiendo disfrutar de una vista espectacular sobre el Río Tajo. El emprendimiento disponibiliza una zona común de ocio muy cosmopolita y simultáneamente privilegia la vivencia de tranquilidad de barrio, con una diversificada oferta de comercio, mercado y restaurantes esenciales al confort de la vida diaria. Este apartamento se beneficia de ventanas amplias, cocina equipada (SMEG) y de todo el confort y seguridad, reflejando preocupaciones ambientales y suficiencia energética. Tiene dos plazas de garaje con sistema de carga eléctrica y un amplio trastero Localizado en el edificio Urban Bloco A, tiene parada de autobús en la puerta y queda a 2 minutos de la estación de trenes. Características de refinamiento: Habitaciones y Sala ●Suelo de madera Ribadao Serie TUA - listones con 18cm y 15mm de espesor, con cobertura de 4mm de madera noble. ●Albañilería con estuco proyectado ●Techo falso en pladur Cocina ●Revestimiento cerámico de marca Florim ●Zona de encimera con revestimiento cerámico Inalco Masai Piedra ●Cocina de diseño Italiano Ernesto Meda, con mobiliario lacado fenix ●Encimera Inalco Masai Piedra ●Electrodomésticos SMEG Baño ●Revestimiento cerámico de la marca Florim ●Lavatorio, encimera y espejo cristal ●Inodoro y bidé suspendidos Duravit, modelo ME by Starck ●Base de ducha incorporada en el pavimento, con revestimiento idéntico al del resto del baño, con tratamiento antideslizante ●Plato de Ducha GESSI ●Grifos mezcladores Gessi, Modelo Rilievo Equipamientos ●Aire Acondicionado y Ventilación ●Sistema solar térmico, con paneles solares tubulares y depósito para calentamiento de aguas ●Video portero, ●Sistema de comando y seguridad con detección de incendios, fugas de gas e inundaciones ●Carpintería con vidrios dobles y corte térmico Reynaers ●Telas blackout eléctricas ●Cerradura doble ventilada, proyectada por el Arquitecto Renzo Piano ●Ascensores ●Cargador eléctrico en el estacionamiento Agende su Visita: No pierda la oportunidad de vivir el lujo y la comodidad de este apartamento exclusivo. Agende su visita para explorar cada detalle de este inmueble y descubra el confort que puede ofrecer. Estamos a disposición para brindar más información y acompañarlo en el proceso de compra. Somos Intermediarios de Crédito. ¡Pida su simulación gratuita!",False,good,False,True,,,6348.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33295617,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/4a/a0/239577222.jpg,C0405-02628,28,400000.0,{'price': {'amount': 400000.0}},flat,sale,88.0,2,2,rua Doutor João de Barros,Lisboa,Benfica,Arneiros,pt,38.7558766,-9.199162,False,https://www.idealista.pt/imovel/33295617/,"Ven a conocer este fantástico apartamento, en el centro de Benfica, cerca de todo tipo de comercios y transportes. Este inmueble se encuentra completamente remodelado, equipado y amueblado y está compuesto por 2 habitaciones, una en suite, ambas con armario empotrado y con balcón, salón con 2 áreas distintas, de estar y de comedor, bastante agradables, baño completo, con ducha y ventana y cocina totalmente equipada con frigorífico, cocina, horno, campana extractora, microondas, lavadora y lavavajillas. Este apartamento también está equipado con aire acondicionado en todas las habitaciones, así como ventanas de pvc con doble acristalamiento y persianas eléctricas. Toda la casa es bastante luminosa ya que tiene una buena exposición solar. ¡Casas Son Pasiones!",False,good,False,True,,,4545.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Doutor João de Barros'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,4,
33264579,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/94/29/94/237966484.jpg,MSV1827/24,17,399900.0,{'price': {'amount': 399900.0}},flat,sale,78.0,3,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7484798,-9.1792907,False,https://www.idealista.pt/imovel/33264579/,,False,good,False,,,,5127.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,2,
33295513,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/7f/da/239567185.jpg,MJ16,49,820000.0,{'price': {'amount': 820000.0}},flat,sale,193.0,3,2,rua Gonçalves Crespo,Lisboa,Arroios,São Jorge de Arroios,pt,38.7267218,-9.1443673,False,https://www.idealista.pt/imovel/33295513/,"Localizado entre la Avenida da Liberdade y Saldanha, este espacioso apartamento de tres habitaciones, una de ellas con vestidor, comedor, sala de estar y dos baños ofrece el escenario perfecto para disfrutar del estilo de vida urbano en Lisboa. Con una superficie generosa y una disposición inteligente de los espacios, este inmueble es ideal para familias, parejas o individuos que buscan comodidad y conveniencia en la ciudad. Al entrar en este luminoso apartamento, los residentes son recibidos por una atmósfera acogedora y atractiva. La sala de estar, inundada de luz natural, proporciona un ambiente relajante para momentos de convivencia o entretenimiento. Las amplias ventanas permiten una vista deslumbrante del paisaje urbano circundante, añadiendo un toque de encanto a este espacio. La cocina, totalmente equipada con electrodomésticos modernos y abundante almacenamiento, es una invitación para que los entusiastas de la cocina exploren su creatividad. Con espacio para una zona de comidas informal, es el lugar perfecto para disfrutar de deliciosas comidas en familia o con amigos. El apartamento cuenta con tres habitaciones bien dimensionadas, ofreciendo a los residentes privacidad y comodidad. La habitación principal dispone de un elegante vestidor, proporcionando bastante espacio de almacenaje. Las otras dos habitaciones, igualmente encantadoras, son ideales para niños, huéspedes o para ser utilizadas como espacios de trabajo, si es necesario. Además, este inmueble dispone de una zona de lavandería conveniente, facilitando las tareas domésticas del día a día. Las terrazas amplias y cerradas ofrecen un espacio adicional para disfrutar de las vistas urbanas, creando el ambiente perfecto para momentos de relajación. La ubicación privilegiada de este inmueble ofrece acceso inmediato a una amplia gama de servicios esenciales, incluyendo farmacias, supermercados, tiendas, escuelas, cafés y pastelerías pintorescas. Con excelentes accesos a transportes públicos, los residentes pueden explorar fácilmente todo lo que Lisboa tiene para ofrecer, desde sus lugares históricos hasta sus vibrantes zonas comerciales y de ocio. En resumen, este apartamento combina lo mejor del estilo de vida citadino con la comodidad de un hogar acogedor, convirtiéndolo en una elección ideal para quien busca una vida urbana con comodidad y accesibilidad incomparables. ¡Agenda ya tu visita a este lujoso apartamento!",True,good,False,False,,,4249.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en rua Gonçalves Crespo'}",True,False,False,False,,False,False,1,Estefânia
33295480,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/52/28/c5/239565738.jpg,HD-1101,24,1180000.0,{'price': {'amount': 1180000.0}},flat,sale,130.0,3,2,rua do Prior,Lisboa,Estrela,Lapa,pt,38.7061957,-9.1620299,False,https://www.idealista.pt/imovel/33295480/,,True,good,False,False,,,9077.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua do Prior'}",False,False,False,False,,False,False,3,
33295491,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8e/29/51/239572046.jpg,115782,19,285000.0,{'price': {'amount': 285000.0}},flat,sale,50.0,1,1,Castelo - Mouraria,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7150883,-9.137057,False,https://www.idealista.pt/imovel/33295491/,"Encantador apartamento ubicado en el corazón de la Lisboa tradicional, cerca de Mouraria y la Costa del Castillo; Situado entre las tradicionales callejuelas de Lisboa, el entorno de este apartamento es tradicional y turístico, con cercanía a varios lugares de interés turístico; Originalmente con 2 dormitorios y actualmente convertido en 1 dormitorio con 2 salas de estar (comedor y sala de estar); El edificio ha estado en proceso de renovaciones y mejoras, al igual que el apartamento; Cocina totalmente equipada y decoración alusiva al tema de Lisboa; Acceso muy cercano al Castillo de San Jorge, así como a las zonas de Martim Moniz y Mouraria; Muy cerca del metro y del centro de Lisboa, con una variedad de comercios y servicios en los alrededores cercanos. EL BARRIO / MOURARIA Mouraria es uno de los barrios más emblemáticos de Lisboa, ubicado en el corazón de la ciudad. Situado en las laderas de las colinas que rodean el Castillo de San Jorge, Mouraria es conocida por su rica historia multicultural y su vibrante atmósfera. Este barrio es famoso por ser el lugar donde los moros, después de la reconquista cristiana de Lisboa, fueron autorizados a vivir. Por lo tanto, Mouraria es un reflejo del legado árabe que se mezcló con las influencias cristianas y judías a lo largo de los siglos. Esta diversidad cultural es evidente en las estrechas y sinuosas calles, los coloridos edificios y las tiendas tradicionales. Al pasear por Mouraria, los visitantes pueden apreciar la pintoresca arquitectura, con sus típicos azulejos y balcones de hierro forjado. El barrio también es conocido por su variada escena gastronómica, con una amplia variedad de restaurantes que sirven platos tradicionales portugueses e internacionales. Además, Mouraria es un centro de actividad cultural, con muchos espacios dedicados a la música en vivo, la danza y el arte urbano. Los visitantes pueden encontrar pequeños teatros, galerías de arte y espacios de actuación donde pueden disfrutar de la creatividad y expresión artística de los residentes locales. En resumen, Mouraria es un barrio fascinante que combina historia, cultura y diversidad, brindando una experiencia única a sus visitantes. Es un lugar donde el pasado se encuentra con el presente, creando una atmósfera única que cautiva y encanta a quienes lo visitan. ref: 115782.",True,good,False,,,,5700.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,1,
33295460,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b9/f6/82/239565386.jpg,Montrigues - 2022517,20,738000.0,{'price': {'amount': 738000.0}},flat,sale,132.25,3,2,Expo Central,Lisboa,Parque das Nações,Expo Central,pt,38.7675413,-9.0932029,False,https://www.idealista.pt/imovel/33295460/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,5580.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33295427,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/67/f1/bb/239565268.jpg,101500147,22,279900.0,"{'price': {'amount': 279900.0, 'priceDropInfo': {'formerPrice': 289900.0, 'priceDropValue': 10000, 'priceDropPercentage': 3}}}",flat,sale,48.0,1,1,estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7437123,-9.1796861,False,https://www.idealista.pt/imovel/33295427/,,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,5831.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en estrada de Benfica'}",True,False,False,False,,False,False,5,
33293313,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b8/45/52/239564352.jpg,121491669-53,43,2200000.0,{'price': {'amount': 2200000.0}},penthouse,sale,265.0,4,4,casal Ribeiro,Lisboa,Arroios,São Jorge de Arroios,pt,38.7323243,-9.1439343,False,https://www.idealista.pt/imovel/33293313/,"Fabuloso y exclusivo ático T4 con terraza, una pequeña piscina y vistas impresionantes sobre Lisboa, junto al Saldanha. Esta vivienda única destaca por varias características: . Con cuatro frentes (Norte, Sur, Este, Oeste), lo que le confiere luz constante a lo largo del día. El amplio salón de 55m2 y la cocina tienen acceso directo a la terraza que a su vez está orientada al Sur y tiene una pequeña piscina. . El dormitorio principal está orientado al este, también tiene dos dormitorios y una segunda suite, todas las habitaciones y suites con acceso al exterior. Cuatro plazas de garaje. A unos 10, 15 minutos del aeropuerto de Lisboa. Oasis 28 es un proyecto con la firma del reconocido Frederico Valsassina, que contempla 61 apartamentos modernos. Está ubicado en una zona premium de Lisboa, en una zona increíblemente atractiva para vivir, aquí encontrarás lo mejor que la ciudad tiene para ofrecer. Agenda ya tu visita, habla conmigo.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,8302.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Saldanha - Picoas, Lisboa', 'title': 'Ático en casal Ribeiro'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,10,Saldanha - Picoas
33295232,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f3/74/41/239557758.jpg,2001001-813,21,500000.0,{'price': {'amount': 500000.0}},flat,sale,100.0,5,1,rua Marquês Sá da Bandeira,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7376906,-9.153013,False,https://www.idealista.pt/imovel/33295232/,"Apartamento para remodelación, con una arquitectura con encanto, destaca por sus elementos distintivos, como el techo alto, techos trabajados y el suelo de tarima corrida. Ubicado en una de las avenidas más privilegiadas de Lisboa, junto al jardín Gulbenkian. Su ubicación estratégica proporciona fácil acceso a una variedad de establecimientos comerciales, servicios, escuelas, universidades, hospitales y medios de transporte. La estación de metro de São Sebastião y el famoso El Corte Inglés se encuentran a escasos 2 minutos a pie, garantizando comodidad y practicidad en el día a día. Excelente oportunidad para inversión o para vivienda. La amplitud de los espacios y la atmósfera singular confieren a este apartamento un potencial inigualable.",False,renew,False,False,,,5000.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en rua Marquês Sá da Bandeira'}",True,False,False,False,,False,False,bj,
33295204,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d8/57/bb/242869244.jpg,,41,318000.0,{'price': {'amount': 318000.0}},flat,sale,84.0,2,1,largo Conde Ottolini,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7414417,-9.1794526,False,https://www.idealista.pt/imovel/33295204/,,True,good,False,False,,,3786.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en largo Conde Ottolini'}",True,False,False,False,{'groupDescription': 'Top'},False,False,1,
31986494,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a3/5e/d3/241407053.jpg,Belem_B4B,34,1800000.0,{'price': {'amount': 1800000.0}},duplex,sale,286.0,3,2,Calçada da Ajuda s/n,Lisboa,Ajuda,Centro,pt,38.7030359,-9.1995178,True,https://www.idealista.pt/imovel/31986494/,,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6294.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'Dúplex en Calçada da Ajuda s/n'}",True,False,False,False,,False,False,4,
33277148,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/20/18/238601059.jpg,ALFG11,15,349900.0,"{'price': {'amount': 349900.0, 'priceDropInfo': {'formerPrice': 369900.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",flat,sale,77.0,2,2,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7478695,-9.1784528,False,https://www.idealista.pt/imovel/33277148/,,False,good,False,False,,,4544.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",False,False,False,False,,False,False,bj,
33294657,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/75/5c/239532844.jpg,2001001-868,18,888888.0,{'price': {'amount': 888888.0}},flat,sale,172.0,4,2,avenida Duque de Loulé,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7280488,-9.1478107,False,https://www.idealista.pt/imovel/33294657/,"Apartamento con cuatro cuartos, renovado y con intensa luminosidad, en la avenida Duque de Loulé. Situado en el prédio de una placa con dos elevadores, con una faixada intervenida y pintada recientemente, con una terraza común con una vista fabulosa sobre la ciudad de Lisboa y el río Tajo. Con una amplia área total de 172 m2, el apartamento é composto por una sala de estar e de jantar com janelas e varanda, quatro quartos, sendo que três têm varandas e da varanda do quarto principal pode se desfrutar de una magnífica vista sobre la ciudad y o río. Possui ainda dos casas de baño con janela, cocina totalmente equipada (Fogão y horno Bosch, Máquina de lavar louça Bosch, Máquina de lavar ropa Samsung, máquina de secar AEG y frigorífico Samsung) con arrecadação e marquise, uma arrecadação privada en el último andar do edifício e ar condicionado em todos os divisões. La renovación del apartamento contempla la sustitución del pavimento, pintura total con mantenimiento de los frisos del teto, renovación total de la cocina, de una casa de baño y de las varandas. A orientação nascente sudoeste reflete-se na luminosidade diária e direta, ao longo do dia no apartamento, que combinado com a amplia área e a renovação, dão conferem ao apartamento características únicas. Localización privilegiada, en el centro de la capital, a cerca de 5 minutos de la plaza Marquês de Pombal y del Parque Eduardo VII, de la famosa Avenida da Liberdade, de Saldanha, de la Corte Inglesa y de Gulbenkian. Con una oferta diversificada de superficies comerciales, servicios, comercio, restaurantes, supermercados y espacios verdes. A menos de 15 minutos de la Faculdade de Ciências Médicas, Centro Hospitalar Universitário de Lisboa Central - Polo Hospital dos Capuchos e do Campo Mártires da Pátria. Bons acessos a transportes (metro línea amarela y azul) Possibilidade de estacionamento com avenças no parque junto al edificio ou obtención de dísticos para moradores.",False,good,False,True,,,5168.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en avenida Duque de Loulé'}",True,False,False,False,,False,False,5,
33294720,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/43/8f/66/239531894.jpg,EDI_303_A,12,1400000.0,{'price': {'amount': 1400000.0}},duplex,sale,139.0,2,3,Gulbenkian - Praça Espanha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.741098,-9.1560325,False,https://www.idealista.pt/imovel/33294720/,,False,good,False,True,,,10072.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Dúplex'}",False,False,False,False,,False,False,,
33294418,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ae/d0/c6/239520476.jpg,465,38,399900.0,{'price': {'amount': 399900.0}},flat,sale,79.0,3,2,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7481656,-9.1781078,False,https://www.idealista.pt/imovel/33294418/,,False,good,False,False,,,5062.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",True,False,False,False,,False,False,2,
33294420,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/44/25/239519407.jpg,W-02UHIL,36,425000.0,{'price': {'amount': 425000.0}},flat,sale,100.0,2,2,Rossio - Martim Moniz,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,38.7178089,-9.1353784,False,https://www.idealista.pt/imovel/33294420/,,True,good,False,False,,,4250.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso'}",True,False,True,False,,False,False,2,
33294359,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a7/e5/2d/239519330.jpg,W-02UQ5Z,31,550000.0,{'price': {'amount': 550000.0}},flat,sale,130.0,3,2,Restelo,Lisboa,Belém,Restelo,pt,38.7126843,-9.21115,False,https://www.idealista.pt/imovel/33294359/,,True,good,False,True,,,4231.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",True,False,True,False,,False,False,1,
33294292,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/02/1b/239516033.jpg,Unit A,19,990000.0,{'price': {'amount': 990000.0}},flat,sale,86.0,1,2,rua Camilo Castelo Branco,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7261836,-9.1466575,False,https://www.idealista.pt/imovel/33294292/,"Dúplex de 1 dormitorio, en la calle Camilo Castelo Branco 25, uno de los últimos edificios Art Nouveau de Lisboa, situado en la zona de la Avenida da Liberdade. Esta ubicación privilegiada reúne todos los elementos necesarios para un concepto innovador, combinando arquitectura y arte en el mismo ambiente. El apartamento dúplex con una superficie total de 86 m2 dispone de 1 suite, balcón, trastero, elementos arquitectónicos clásicos y acabados de lujo. El edificio, totalmente reformado, con los mejores materiales, dispone también de piscina, jardín y garaje. Situado en una zona de excelencia, cerca de prestigiosos restaurantes, hoteles y tiendas de las principales marcas internacionales, y con los mejores accesos a la capital y rápidas conexiones a toda la ciudad.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,11512.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua Camilo Castelo Branco'}",True,False,False,False,,False,False,bj,
33294236,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b3/d2/8e/239515866.jpg,466,26,349900.0,{'price': {'amount': 349900.0}},flat,sale,88.0,2,1,rua António Nobre,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7483942,-9.1782387,False,https://www.idealista.pt/imovel/33294236/,,True,good,False,False,,,3976.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre'}",True,False,False,False,,False,False,bj,
