propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,highlight,neighborhood,newDevelopmentFinished
32898990,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/34/d7/e0/228544888.jpg,ZMPT560919,30,2,520000.0,{'price': {'amount': 520000.0}},flat,sale,90.0,3,2,"Praça São Paulo, 7",Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7075743,-9.144912,True,https://www.idealista.pt/imovel/32898990/,,False,good,False,False,,5778.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en Praça São Paulo, 7'}",False,False,False,False,False,False,,,
33399713,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/31/27/b8/244023228.jpg,121211238-61,23,2,298000.0,{'price': {'amount': 298000.0}},flat,sale,48.0,1,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7240095,-9.136581,False,https://www.idealista.pt/imovel/33399713/,,False,good,False,True,,6208.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
32839773,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d5/46/0b/221766158.jpg,2270-227,23,2,1160000.0,{'price': {'amount': 1160000.0}},flat,sale,177.0,3,2,"Av. da República, 74",Lisboa,Alvalade,Alvalade,pt,38.7455778,-9.1472837,True,https://www.idealista.pt/imovel/32839773/,,True,good,False,True,,6554.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en Av. da República, 74'}",True,False,False,False,False,False,,,
33399478,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bd/92/01/244018859.jpg,120612642-1,51,bj,599500.0,{'price': {'amount': 599500.0}},flat,sale,130.0,3,2,Anjos,Lisboa,Arroios,Anjos,pt,38.726328,-9.1326427,False,https://www.idealista.pt/imovel/33399478/,"Fantástico apartamento de 3 dormitorios y 1 estudio ubicado en una de las zonas históricas de Lisboa, cuidadosamente remodelado con un equilibrio perfecto entre tradición y modernidad. El apartamento ha sido objeto de una remodelación con acabados de lujo, conservando los techos altos y artesonados, así como el suelo de tarima flotante. Explore la comodidad de este apartamento situado en la planta baja de un cuidado edificio de tres plantas, con dos frentes con amplios ventanales y un patio de 30m2. Compuesto por tres acogedores dormitorios y un despacho, dos aseos, una cocina totalmente equipada con armarios personalizados y hechos a medida, con una despensa y un generoso salón comedor. *También cuenta con* un amplio patio, perfecto para disfrutar de momentos al aire libre, comidas o simplemente relajarse. Esta propiedad ofrece una excelente luz natural que fluye a través de las numerosas ventanas distribuidas por las zonas de la misma. Inmerso en el encantador ambiente de Arroios, este apartamento está estratégicamente situado para aprovechar al máximo todo lo que esta vibrante zona tiene que ofrecer. Desde pintorescas cafeterías, zonas comerciales, tranquilos parques, transporte público a poca distancia, todo está a su alcance. A 5 minutos del metro de Anjos y del metro de Intendente. *El metro de Arroios está a 10 minutos*. Venga a conocer este increíble apartamento. Agente Angariador Lily Bay AMI13534.",False,good,False,False,,4612.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33365505,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/01/af/e1/242112327.jpg,125501006-387,12,2,440000.0,{'price': {'amount': 440000.0}},flat,sale,65.0,2,1,Prazeres,Lisboa,Estrela,Prazeres,pt,38.7104416,-9.167311,False,https://www.idealista.pt/imovel/33365505/,,False,good,False,False,,6769.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33397632,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/74/fc/85/243899148.jpg,ZMPT567105,27,3,1590000.0,{'price': {'amount': 1590000.0}},flat,sale,273.0,5,4,"avenida da Índia, 3",Lisboa,Belém,Centro,pt,38.6964072,-9.1970375,True,https://www.idealista.pt/imovel/33397632/,,True,good,False,True,,5824.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en avenida da Índia, 3'}",False,False,False,False,False,False,,,
33396919,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/b3/0b/243871351.jpg,ZMPT567103,26,bj,230000.0,{'price': {'amount': 230000.0}},flat,sale,45.0,1,1,"travessa Madressilva, 6",Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,38.7051314,-9.1995616,True,https://www.idealista.pt/imovel/33396919/,,True,good,False,False,,5111.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso en travessa Madressilva, 6'}",True,False,False,False,False,False,,,
33391451,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/68/c6/f1/244015156.jpg,0651-05130,55,4,635000.0,{'price': {'amount': 635000.0}},flat,sale,150.0,3,2,rua Morais Soares,Lisboa,Arroios,São Jorge de Arroios,pt,38.733858,-9.1317206,False,https://www.idealista.pt/imovel/33391451/,"Ubicado en la calle Morais Soares, en Lisboa, se encuentra inserto en un edificio cuya remodelación total fue realizada en 2006, preservando su traza original y conquistando un ambiente moderno y confortable. El apartamento está compuesto por 3 generosas habitaciones, una cocina totalmente equipada, 2 baños y una sala de 33m2 con acceso a una relajante terraza. El pavimento de las habitaciones, sala y pasillo es de madera maciza, así como las contraventanas de las ventanas, que poseen carpintería de aluminio lacado con doble vidrio. Además, el apartamento posee una plaza de aparcamiento exclusiva en el patio del edificio, una característica difícil de encontrar en esta zona de la ciudad. Ubicado en el 4º piso, el edificio dispone de un ascensor y condominio organizado. Verdaderamente encantador y acogedor, este apartamento combina confort con elegancia, ofreciendo una oportunidad única de vivir en un espacio que proporciona lo mejor en términos de estilo de vida y ubicación. Los transportes públicos están convenientemente ubicados a la puerta de casa, así como todo el comercio esencial y el típico mercado de Arroios. Los propietarios están abiertos a la posibilidad de permuta con un inmueble ubicado en la zona de Mafra. Ref. ª:.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4233.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en rua Morais Soares'}",True,False,False,False,False,False,,Alameda - Praça do Chile - Almirante Reis,
33399420,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/1a/95/244015368.jpg, 713751352,47,1,790000.0,{'price': {'amount': 790000.0}},flat,sale,159.0,3,4,rua Damasceno Monteiro s/n,Lisboa,Arroios,Anjos,pt,38.7205807,-9.1319437,True,https://www.idealista.pt/imovel/33399420/,,True,good,False,False,,4969.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua Damasceno Monteiro s/n'}",True,False,False,False,False,False,,,
33399424,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/09/4c/244015582.jpg,C0223-06577,18,1,545000.0,{'price': {'amount': 545000.0}},flat,sale,110.0,3,3,rua do Carrião,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7219447,-9.1414822,False,https://www.idealista.pt/imovel/33399424/,,False,good,False,False,,4955.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua do Carrião'}",False,False,False,False,False,False,,,
33399208,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/da/c7/244010523.jpg,,25,8,850000.0,{'price': {'amount': 850000.0}},flat,sale,195.0,4,2,Bairro dos Actores - Barão Sabrosa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7390093,-9.1274475,False,https://www.idealista.pt/imovel/33399208/,,False,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4359.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33399213,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d8/b9/6c/244010114.jpg,120611395-55,34,2,575000.0,{'price': {'amount': 575000.0}},flat,sale,160.0,4,2,rua Damasceno Monteiro,Lisboa,São Vicente,Graça,pt,38.7193598,-9.131075,False,https://www.idealista.pt/imovel/33399213/,,False,good,False,True,,3594.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua Damasceno Monteiro'}",False,False,False,False,False,False,,,
33399109,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/63/63/cb/244899290.jpg,M/02016,8,,990000.0,{'price': {'amount': 990000.0}},chalet,sale,281.0,6,6,Centro,Lisboa,Campo de Ourique,Centro,pt,38.7172372,-9.1640421,False,https://www.idealista.pt/imovel/33399109/,"Proyecto de licencia en aprobación para rehabilitación y construcción de 281m2 para vivienda en 4 plantas: Planta 0: 60m2 con Patio); Planta 1: 63,09m2; Plantas 2 y 3: 125,65m2 (Dúplex); mucha luz. Inmueble orientado al Sur, con excelente exposición solar. ! Excelente ubicación. , en el corazón del barrio. ! Excelentes salidas hacia el norte y sur del país.!",False,renew,False,,,3523.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Chalet pareado'}",True,False,False,False,False,False,,,
33399198,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/fd/b5/244010098.jpg,A/02021,11,,478000.0,{'price': {'amount': 478000.0}},flat,sale,93.0,2,2,Centro,Lisboa,Campo de Ourique,Centro,pt,38.7168505,-9.1704253,False,https://www.idealista.pt/imovel/33399198/,,False,renew,False,,,5140.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,
33399180,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c4/57/df/244009688.jpg,PROP-028377,56,,2190000.0,{'price': {'amount': 2190000.0}},chalet,sale,265.0,5,4,São João de Brito,Lisboa,Alvalade,São João de Brito,pt,38.7498977,-9.1355479,False,https://www.idealista.pt/imovel/33399180/,"Vivienda pareada de 5 dormitorios + 1 con jardín para renovar/modernizar en Alvalade, una de las zonas más nobles y céntricas de la ciudad de Lisboa, próxima a la Avenida da Igreja, Avenida de Roma y Avenida dos Estados Unidos da América. Su ubicación permite un fácil acceso a todo tipo de comercios, servicios, parques, escuelas y universidades, así como al transporte público y a las principales arterias de la ciudad. Esta vivienda pareada, dividida en tres plantas y ubicada en un terreno de 464 m2, tiene 331 m2 de superficie bruta de construcción, garaje y un jardín muy cuidado (363 m2). La planta baja, con ventanas y luz natural, se compone de garaje (33 m2), un dormitorio (13 m2), un despacho (15 m2), un baño completo (2,5 m2), un lavadero (11 m2), un trastero (9 m2) y un pequeño trastero debajo de las escaleras, así como buenas zonas de circulación. El primer piso dispone de un hall de entrada con acceso a las escaleras (6,5 m2), tres salones contiguos, uno de ellos haciendo las veces de comedor (13 m2, 20 m2 y 20 m2), conformando una zona social con un total de 53 m2, una cocina (20 m2) con acceso por el hall y por el comedor y también un baño social. El salón tiene acceso directo a un balcón y a través de la cocina se accede directamente al jardín. El segundo y último piso tiene una suite con armarios empotrados (24 m2) con baño completo (9 m2), tres dormitorios todos con armarios empotrados (20 m2, 14 m2 y 12 m2) servidos por un baño completo (8 m2). Cuenta, además, con un acceso a una terraza con vistas panorámicas sobre el barrio hasta el Parque da Bela Vista. Características: - Orientación solar: Sur/Este/Oeste - Inmueble para rehabilitar o modernizar al gusto - Inmueble en buen estado de conservación - Arquitectura típica de los años 50/60 (Siglo XX) - Cocina equipada - Aire acondicionado - Armarios empotrados - Trastero - Barbacoa - Jardín bien cuidado y dividido en varios ambientes - Garaje cerrado.",True,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",8264.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Chalet pareado'}",True,True,False,False,False,False,,,
33399121,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/99/5e/5e/244007365.jpg,124071258-21,28,,545000.0,{'price': {'amount': 545000.0}},flat,sale,109.0,2,1,rua de Alcântara s/n,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7061795,-9.1756695,True,https://www.idealista.pt/imovel/33399121/,"Apartamento de 2 dormitorios, en un 1er piso, en el Condominio Alcántara-Río. Cuenta también con un aparcamiento. Construcción de 2009, con excelentes áreas, privilegiando la elegancia y la seguridad de sus condóminos. Ubicación con excelentes servicios y comercio circundante como Pingo Doce, LX Factory, Hospital da CUF, farmacias y comercio local. Cerca de transportes públicos y a 7 minutos a pie del lugar donde estará el **Metro de Alcántara. En relación a escuelas es servida del preescolar al secundario, Escola Avé Maria, Escola Secundária Rainha D. Amélia o la ***The Lisboan International School. Este apartamento con 109 m² de área bruta privativa, excelentes acabados y se encuentra en muy buen estado de conservación. Compuesto por: Sala, cocina, hall habitaciones, 2 habitaciones, 1 lavabo social y 1 baño con bañera. 1 aparcamiento en la planta -2. Acabados y equipamientos: Videoportero, puerta blindada, aire acondicionado, carpintería contraventanas en aluminio “gris mate” de doble vidrio, persianas eléctricas, ambas habitaciones con armario empotrado, cocina equipada con frigorífico, calentador, lavavajillas, lavadora, horno, cocina y campana extractora. Pavimento del salón y habitaciones en suelo flotante, cocina y baño en cerámico. Orientación solar – Naciente/Sur Condominio – 103€/mes *CONDOMINIO ALCÁNTARA-RÍO, proyectado por el arquitecto Frederico Valsassina y ganador de una Mención Honorífica en los Premios Valmor de Arquitectura en 2003. **METRO DE ALCÁNTARA, la estación Alcántara quedará ubicada del lado oeste de la Plaza General Domingos de Oliveira, en la Vía de Acceso al Puente 25 de Abril. Tendrá como límites la Rua da Quinta do Jacinto al Norte, la Calzada de la Tapada y la Rua de Alcántara al Sur y la Plaza General Domingos de Oliveira al Naciente. Prevista estar concluida en el último trimestre de 2024. *** THE LISBOAN INTERNATIONAL SCHOOL, inauguración para septiembre de 2024, ubicada en la R. Maria Luisa Holstein, Alcántara. Áreas: Cocina – 13 m² Sala – 35 m² 2 habitaciones – 15 m²/cada La información proporcionada no exime su confirmación y no puede ser considerada vinculante. Para más información y/o visita, ¡contáctame!",False,good,False,,,5000.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua de Alcântara s/n'}",False,False,False,False,False,False,,,
33399110,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/54/9c/64/244007182.jpg,121801324-44,19,,560000.0,{'price': {'amount': 560000.0}},flat,sale,64.0,2,1,rua Vila Correia s/n,Lisboa,Belém,Torre de Belém,pt,38.6963747,-9.2122387,True,https://www.idealista.pt/imovel/33399110/,,False,good,False,,,8750.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua Vila Correia s/n'}",False,False,False,False,False,False,,,
33399083,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/c0/b9/244006812.jpg,121961105-333,15,,275000.0,{'price': {'amount': 275000.0}},flat,sale,71.0,2,1,rua Doutor Gregório Rodrigues Fernandes s/n,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7461037,-9.1839559,True,https://www.idealista.pt/imovel/33399083/,,False,good,False,,,3873.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Doutor Gregório Rodrigues Fernandes s/n'}",False,False,False,False,False,False,,,
33399063,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/64/1f/36/244005986.jpg,120992315-40,44,,540000.0,{'price': {'amount': 540000.0}},flat,sale,85.0,2,2,travessa do Fala-Só s/n,Lisboa,Santo António,Praça da Alegria,pt,38.7159617,-9.1437829,True,https://www.idealista.pt/imovel/33399063/,,False,good,False,,,6353.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en travessa do Fala-Só s/n'}",False,False,False,False,False,False,,,
33399041,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bc/04/30/244005322.jpg,123251336-122,22,,199900.0,{'price': {'amount': 199900.0}},flat,sale,70.0,2,1,Santa Clara,Lisboa,Santa Clara,,pt,38.7851487,-9.1460043,False,https://www.idealista.pt/imovel/33399041/,"Este T2 ha sido sometido a una remodelación completa, encontrándose actualmente en la fase final de acabados. Todas las infraestructuras de canalización y eléctricas han sido meticulosamente sustituidas, proporcionando una residencia de excelencia en términos de modernidad y seguridad. La cocina, de diseño exquisito, presenta una lujosa encimera en silestone blanco y está equipada con los más recientes electrodomésticos. La integración de la sala y la cocina en open space confiere al ambiente una atmósfera de amplitud y contemporaneidad. Las ventanas oscilobatientes, equipadas con vidrio doble de alta calidad de la reconocida marca REHAU, garantizan un aislamiento acústico y térmico de elevada eficacia. Destaca también el techo falso con iluminación empotrada, el pavimento flotante vinílico y los armarios empotrados, entre otras mejoras de carácter funcional y estético. En lo que concierne al edificio, es importante resaltar que el tejado ha sido completamente renovado, asegurando así la durabilidad e integridad estructural del inmueble. El condominio mensual es de tan solo 12 euros. Situada a menos de 300 metros de una zona comercial de prestigio, esta urbanización proporciona un acceso privilegiado a una vasta gama de servicios, incluyendo supermercados, tiendas de mobiliario, restaurantes y gasolineras. Destaca aún la inminente construcción de un nuevo supermercado Mercadona y de un restaurante McDonald's, localizados a unos 100 metros de distancia. Con una localización estratégica y accesos facilitados, a través del eje norte/sur, de la segunda circular y del puente Vasco da Gama, esta zona es reconocida por su tranquilidad y carácter familiar, insertándose en la prestigiosa área de alta de Lisboa. No se trata solo de una localización conveniente, sino de una inversión prometedora. Esta es una oportunidad única para residir en una urbanización de excelencia, con un potencial de valorización significativo. La zona en constante expansión comercial ofrece una vasta gama de servicios, desde transportes a escuelas, supermercados, hipermercados, restaurantes, farmacias y áreas verdes, proporcionando así una calidad de vida impar a sus residentes. Te invito a visitarla.",False,good,False,,,2856.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33398993,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/bf/c0/244004541.jpg,123171467-4,19,,899000.0,{'price': {'amount': 899000.0}},flat,sale,162.0,4,3,rua Professor Simões Raposo,Lisboa,Lumiar,Telheiras,pt,38.7627356,-9.1719253,False,https://www.idealista.pt/imovel/33398993/,"Fantástico apartamento familiar en una de las mejores zonas de la ciudad de Lisboa. Su impresionante terraza le permite disfrutar de momentos familiares en un gran espacio al aire libre. Las dos plazas en el garaje del edificio brindan comodidad y confort para quienes viven en la ciudad. Toda la casa tiene mucha luz natural, ya que se beneficia de dos frentes a dos avenidas principales de Telheiras. Este apartamento tiene 4 dormitorios y 3 baños, el dormitorio principal es una suite. El hall de entrada se extiende, por un lado, hacia una sala de 34 m2 con fantástica luminosidad y por el otro lado, hacia una cocina de 19 m2 que tiene entrada a la terraza de la casa. En frente tenemos la zona privada de las habitaciones. Todos los dormitorios tienen armario empotrado y uno de ellos tiene acceso a un solárium que se puede utilizar como despacho o trastero. Características: · Aire acondicionado · Calefacción central · Chimenea · Vista despejada · Suelo de mármol/madera · Despensa · Cocina equipada · Luz natural Proximidad: · Eje N-S a 400 m · 2ª circular a 500 m · Supermercado a 100 m · Escuelas a 200 m · Universidades a 300 m.",False,good,False,,,5549.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Professor Simões Raposo'}",False,False,False,False,False,False,,,
33398922,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/27/69/84/244003052.jpg,120992654-246,24,3,309990.0,{'price': {'amount': 309990.0}},flat,sale,84.0,3,2,"rua Manuel Múrias, 12",Lisboa,Benfica,Charquinho,pt,38.7558885,-9.1983731,True,https://www.idealista.pt/imovel/33398922/,"Apartamento de 3 habitaciones | Edificio con ascensor | Benfica Apartamento de 3 habitaciones situado en el corazón de Benfica, una de las zonas más buscadas y bien comunicadas de Lisboa. Con una distribución funcional y una excelente exposición solar, el inmueble ofrece confort y potencial para ser transformado en la casa de sus sueños. Características principales: Área: Amplia área habitable, ideal para familias o para quienes buscan espacio adicional. Habitaciones: Tres habitaciones amplias, todas con ventanas que permiten la entrada de luz natural. Baños: Dos baños, garantizando comodidad para la familia e invitados. Cocina: Cocina con buena área, necesitando algunas mejoras, pero con gran potencial. Sala: Sala de estar espaciosa y luminosa, perfecta para momentos de convivencia. Estado: Apartamento usado, necesitando algunas intervenciones de mejora para modernización y valorización del espacio. Edificio: Edificio con ascensor, facilitando el acceso a los diferentes pisos. Ubicación: Cerca de transporte público, escuelas, supermercados, farmacias y áreas verdes. Este apartamento es una excelente oportunidad de inversión para quien desea personalizar su espacio o para inversores en busca de un inmueble para renovación y posterior valorización. ¡No pierda la oportunidad de visitar y visualizar el potencial de este inmueble! Venga a visitar.",False,good,False,True,,3690.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Manuel Múrias, 12'}",True,False,False,False,False,False,{'groupDescription': 'Top'},,
33398951,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/bb/f8/244003410.jpg,120521506-3,19,,430000.0,{'price': {'amount': 430000.0}},flat,sale,163.0,5,3,rua José Falcão s/n,Lisboa,Arroios,São Jorge de Arroios,pt,38.7328719,-9.1336489,True,https://www.idealista.pt/imovel/33398951/,,False,good,False,,,2638.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en rua José Falcão s/n'}",True,False,False,False,False,False,,Alameda - Praça do Chile - Almirante Reis,
33398848,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d8/93/d6/244002789.jpg,124121176-20,18,,340000.0,{'price': {'amount': 340000.0}},flat,sale,65.0,3,1,rua Actor Vale s/n,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7343349,-9.1304154,True,https://www.idealista.pt/imovel/33398848/,,False,good,False,,,5231.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Actor Vale s/n'}",False,False,False,False,False,False,,,
33398907,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6e/37/1b/244002586.jpg,MORTPM020,31,,320000.0,{'price': {'amount': 320000.0}},chalet,sale,55.0,2,2,Largo do Rato - Estrela,Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,38.7174871,-9.1585736,False,https://www.idealista.pt/imovel/33398907/,"¡Propiedad súper exclusiva con características únicas en una ubicación de lujo en el centro de Lisboa! Se trata de dos pequeñas casas, insertas en un patio típico de Lisboa, separadas entre sí y con posibilidad de interconectarse. La venta de los inmuebles se realiza de forma simultánea y cuentan con un único catastro conjunto. Casa 1:  Pequeña villa de una sola planta de 1 dormitorio con 1 dormitorio, una pequeña habitación interior, una cocina y un baño. También tiene acceso directo a una terraza comunitaria con 3 viviendas más y una pequeña zona de lavandería y trastero anexa a la misma. Casa 2: Pequeño estudio T0 para reformar con cocina y baño. El patio se encuentra en Travessa de Santa Quitéria, en una zona con aparcamiento exclusivo para residentes y está a solo 5 minutos a pie del metro Rato y del Jardim da Estrela. Sin duda, una oportunidad única para vivir en el centro de la ciudad con la tranquilidad de los patios típicos de Lisboa. ¡Reserva ya tu visita sin compromiso!  Categoría Energética: C  ref: MORTPM020.",False,good,False,,,5818.0,{'typology': 'chalet'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Chalet'}",False,False,False,False,False,False,{'groupDescription': 'Top'},,
33398838,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0b/fd/4e/244000479.jpg,C0364-03296,32,,395000.0,{'price': {'amount': 395000.0}},duplex,sale,51.0,2,1,"rua da Penha de França, 138",Lisboa,Penha de França,Centro,pt,38.7252374,-9.1295062,True,https://www.idealista.pt/imovel/33398838/,"Este encantador T1+1 Dúplex está situado en el prestigioso condominio cerrado ""Vila Rosário"", en Penha de França, Lisboa. Con una ubicación privilegiada y comodidades modernas, esta propiedad ofrece un estilo de vida urbano y confortable. Características Principales: - El apartamento posee un área bruta privada: 51,6300 m², distribuidos de forma eficiente para optimizar el espacio. - **Habitaciones: ** Una habitación principal espaciosa con armarios empotrados, proporcionando un espacio relajante y privado. Además, hay una pequeña sala adicional, perfecta para una oficina en casa, espacio de estudio o incluso una segunda habitación de invitados. - **Cocina: ** Una cocina moderna y totalmente equipada, con electrodomésticos de alta calidad y bastante espacio de almacenamiento. - **Sala de Estar: ** Una sala de estar luminosa y acogedora, ideal para relajarse y entretener a los amigos y familiares. - **Baño: ** Un baño bien iluminado y moderno, equipado con ducha. - **Condominio Cerrado: ** Vila Rosário ofrece seguridad 24 horas, proporcionando tranquilidad a sus moradores. Además, dispone de áreas comunes bien cuidadas, Gimnasio y espacio de ocio. - **Ubicación: ** Ubicado en Penha de França, este inmueble se beneficia de una ubicación céntrica, con fácil acceso a transportes públicos, escuelas, supermercados, restaurantes y otras comodidades locales. **Extras: ** - Aire acondicionado - Balcón - Sala para fiestas Esta es una excelente oportunidad para adquirir un inmueble en uno de los barrios más vibrantes de Lisboa, ofreciendo confort, seguridad y conveniencia. Contacte para agendar una visita y descubrir más sobre este maravilloso T1+1 Dúplex en Vila Rosário. Si tiene intención de recurrir a crédito a la vivienda, ¡no se preocupe! Nosotros en Realty Art, le ahorramos esa molestia. A través de nuestro servicio de intermediación de crédito, diligenciamos para usted, gratuitamente, junto a un amplio conjunto de Bancos, la negociación de las mejores condiciones para el crédito que necesita. Le ahorramos tiempo y dinero, sin ningún coste para usted.",False,good,False,False,,7745.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Penha de França, Lisboa', 'title': 'Dúplex en rua da Penha de França, 138'}",False,False,False,False,False,False,,,
33398823,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/ce/40/243999893.jpg,C0442-00367,30,,850000.0,{'price': {'amount': 850000.0}},chalet,sale,132.0,2,2,Caselas,Lisboa,Belém,Caselas,pt,38.7170424,-9.2112184,False,https://www.idealista.pt/imovel/33398823/,,False,good,False,,,6439.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Belém, Lisboa', 'title': 'Chalet pareado'}",False,False,False,False,False,False,,,
33398809,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ff/eb/a1/243999653.jpg,C0222-05331,18,2,650000.0,{'price': {'amount': 650000.0}},flat,sale,100.0,2,1,Príncipe Real,Lisboa,Santo António,Príncipe Real,pt,38.7185171,-9.1493709,False,https://www.idealista.pt/imovel/33398809/,,False,good,False,False,,6500.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
33398787,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/07/d4/70/243999067.jpg,C0223-07078,21,,490000.0,{'price': {'amount': 490000.0}},flat,sale,116.0,2,2,Anjos,Lisboa,Arroios,Anjos,pt,38.7261776,-9.1351869,False,https://www.idealista.pt/imovel/33398787/,,False,good,False,True,,4224.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,
