propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,description,highlight,neighborhood,newDevelopmentFinished
33369189,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/be/59/d7/242250268.jpg,WIN219,60,,2500000.0,{'price': {'amount': 2500000.0}},chalet,sale,552.0,7,4,avenida Almirante Gago Coutinho,Lisboa,Alvalade,São João de Brito,pt,38.7554701,-9.1290912,False,https://www.idealista.pt/imovel/33369189/,True,good,False,,4529.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Casa independiente en avenida Almirante Gago Coutinho'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Vivienda Unifamiliar T7 en la Avenida Almirante Gago Coutinho en Alvalade - Lisboa Ubicación y Alrededores: Ubicada en una de las principales avenidas de Lisboa, que conecta el aeropuerto con Areeiro, esta vivienda de finales de la década de los 50 se encuentra en un lote de 1300m2 teniendo un enorme potencial para vivienda o incluso para diversos servicios. Su ubicación permite que esté a pocos minutos del centro y de los principales accesos de la ciudad, como la 2ª Circular, la autopista A1, el eje Norte/Sur. Junto al Parque José Gomes Ferreira esta vivienda tiene 3 plantas, siendo una de ellas el sótano y un garaje exterior con terraza encima del mismo. Características Principales: En la planta baja tiene: Salón dividido en dos espacios, con acceso a un generoso balcón que permite el acceso a la zona exterior; Cocina con despensa y zona de comedor y acceso a balcón que también da al exterior; Comedor/estar con acceso directo a la cocina: Despacho y baño social con ducha; En la Planta 1 tiene: 6 Habitaciones, de las cuales tres tienen acceso a un gran balcón común y otras dos son suites, una de ellas con acceso a un balcón privado; Baño con bañera; En el Sótano tiene: Una gran división, cuatro divisiones y un baño; Garaje y trastero en el exterior. Otras Características: Suelo de madera en habitaciones y salones; Carpintería de madera con contraventanas. Áreas (según Libreta Predial): Superficie del terreno de 1300m2 Superficie bruta de construcción de 552m2, Superficie bruta dependiente de 249m2. ¡Entra en tu nueva casa! WALKIN!",,,
33369158,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/65/d4/43/244574482.jpg,109240060,19,3,1280000.0,{'price': {'amount': 1280000.0}},flat,sale,210.0,4,3,Praça da Alegria,Lisboa,Santo António,Praça da Alegria,pt,38.7156903,-9.1441892,False,https://www.idealista.pt/imovel/33369158/,True,good,False,False,6095.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,"Magnífico apartamento con 4 dormitorios, ubicado entre la Avenida da Liberdade y Príncipe Real, situado en una de las ubicaciones más codiciadas de Lisboa, en la Rua Santo António da Glória, a pocos pasos de la prestigiosa Avenida da Liberdade. Con techos altos, techos ornamentados y grandes ventanas, esta propiedad irradia encanto y elegancia. Cuenta con un amplio ático de 57 metros cuadrados, una suite con vestidor, tres dormitorios adicionales y dos baños completos más, una cocina portuguesa tradicional totalmente equipada, despensa y área de lavandería. El balcón que da a la calle principal ofrece vistas increíbles, mientras que el ático con acceso a la terraza proporciona espacio adicional y versatilidad. Al entrar en este espacio, será recibido por un ambiente sofisticado, donde los techos altos y los detalles ornamentados crean una atmósfera de grandeza. Las generosas ventanas inundan los interiores de luz natural, mientras que el balcón que da a la calle principal ofrece impresionantes vistas del entorno urbano. Este apartamento tiene un amplio ático de 57 metros cuadrados, que incluye un área de almacenamiento, un baño y acceso a la terraza. Este espacio versátil puede adaptarse a sus necesidades, ya sea como una zona de ocio adicional, una oficina en casa o incluso un estudio privado. Cada espacio ha sido cuidadosamente diseñado para ofrecer comodidad y funcionalidad, manteniendo siempre el encanto y la elegancia característicos de esta propiedad.",,,
33369068,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/05/1f/242245440.jpg,039405,32,4,199000.0,{'price': {'amount': 199000.0}},flat,sale,66.0,2,1,Praça Carlos Ramos,Lisboa,Olivais,,pt,38.781072,-9.1227203,False,https://www.idealista.pt/imovel/33369068/,True,good,False,False,3015.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en Praça Carlos Ramos'}",False,False,False,False,False,False,,"Apartamento de 2 habitaciones, en buen estado, listo para entrar a vivir. Muy buena ubicación a 5 minutos del aeropuerto, accesos al norte por la A1 o al sur por Vasco da Gama, dentro de Lisboa. Metro a 7 minutos a pie o 3 en coche, autobuses casi en la puerta, facilidad de aparcamiento cerca de la propiedad. Piso de 65 m2, baño actualizado con cabina de ducha. Salón y una de las habitaciones con aire acondicionado. Colegios, servicios y comercios muy próximos. Pasillo con aprovechamiento para almacenaje con armario. 4º piso sin ascensor. Tiene un trastero en el sótano. Ven a visitar la oferta de escritura excluyendo registros e impuestos. Tu casa está aquí José Marques.",,,
33369036,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/9d/7f/242243362.jpg,A/01994,26,,1085000.0,{'price': {'amount': 1085000.0}},flat,sale,150.0,4,4,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7229516,-9.1543662,False,https://www.idealista.pt/imovel/33369036/,True,good,False,,7233.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso'}",True,False,True,False,False,False,,,{'groupDescription': 'Top'},,
33369003,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8a/64/f0/242240501.jpg,APA_521,30,5,1550000.0,{'price': {'amount': 1550000.0}},penthouse,sale,140.0,3,4,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.70825,-9.1376636,False,https://www.idealista.pt/imovel/33369003/,True,good,False,True,11071.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Ático'}",True,False,True,False,False,False,,"Ático de 3 dormitorios con dos terrazas con vistas al río y a la ciudad en el corazón del centro histórico, Lisboa. Con 140 m2, el apartamento cuenta con un amplio salón comedor con cocina en open-space. La cocina dispone de mucho almacenaje y se encuentra completamente equipada con electrodomésticos empotrados de la marca SMEG, en concreto placa de inducción con extractor incorporado, frigorífico combi, horno, lavavajillas, microondas y lavadora. Junto al salón se encuentra el acceso al exterior que cuenta con una terraza de 6 m2 y otra de 19 m2 que ofrece vistas al río Tajo y al Castillo de San Jorge. En la zona privada, el apartamento dispone de tres suites, dos de ellas con vestidor. El apartamento, a estrenar, se encuentra ubicado en un edificio de traza pombalina que fue objeto de reconstrucción total, y ofrece excelentes acabados. Extremadamente bien situado, en el emblemático barrio del Chiado, cerca de transportes públicos, comercio de calle, restaurantes, espacios culturales y amplia oferta de servicios.",,,
33269394,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b0/d6/a7/244240512.jpg,1196-9038,16,,530000.0,{'price': {'amount': 530000.0}},flat,sale,94.0,2,2,Junqueira,Lisboa,Alcântara,Junqueira,pt,38.7016496,-9.1806757,False,https://www.idealista.pt/imovel/33269394/,False,good,False,,5638.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33368974,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cd/d5/db/242240353.jpg,BMJ202404291842,7,bj,550000.0,{'price': {'amount': 550000.0}},flat,sale,168.0,6,6,avenida Almirante Reis,Lisboa,Areeiro,Centro,pt,38.7376559,-9.135758,False,https://www.idealista.pt/imovel/33368974/,False,good,False,False,3274.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida Almirante Reis'}",False,False,False,False,False,False,,,,,
33368938,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b4/c3/b9/242239814.jpg,ALVER-215992,46,bj,235000.0,{'price': {'amount': 235000.0}},flat,sale,78.0,3,1,Alto de São João - Alto do Varejão,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7263324,-9.1195434,False,https://www.idealista.pt/imovel/33368938/,True,good,False,False,3013.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,,
33368971,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/42/5b/ff/242284587.jpg,LXM/00445,19,3,316000.0,{'price': {'amount': 316000.0}},flat,sale,75.0,1,1,avenida David Mourão-Ferreira,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7772383,-9.1532468,False,https://www.idealista.pt/imovel/33368971/,False,good,False,True,4213.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en avenida David Mourão-Ferreira'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Ubicación y alrededores: situado en la Av. David Mourão Ferreira, en la Alta de Lisboa, en una zona predominantemente residencial, junto al Parque Oeste y cerca del Parque das Conchas, rodeado de un extraordinario paisaje verde, donde hay carriles bici, zonas de ocio y comercios. Con transporte público, tanto autobús como metro, siendo las estaciones de Lumiar y Ameixoeira las más cercanas. Zona social: hall, aseo, cocina y lavadero totalmente equipado con encimera de piedra pulida tipo granito negro y suelo de cerámica. Salón con muy buenas dimensiones, muy luminoso y con excelentes vistas Zona privada: aseo con inodoro, bidé, bañera y lavabo con mueble y espejo. 1 dormitorio muy luminoso, con armario empotrado laminado en blanco y suelo de tarima flotante de madera de roble. Carpintería de aluminio, doble acristalamiento con corte térmico y persianas eléctricas. 1 plaza de garaje 1 trastero Zonas comunes: Pasillos, escaleras, ascensores y sala comunitaria. Puntos de interés: a 800 m del Continente do Lumiar, a 2500 m del Retail Park da Alta de Lisboa, a 1000 m del Colegio de São João de Brito, a 2000 m de la Academia de Música de Santa Cecília, a 2300 m del Colegio São Tomás y a 10 minutos del Aeropuerto. Transportes: Tanto la estación de metro de Lumiar como la de Ameixoeira están a unos 10 minutos a pie. La parada de autobús más cercana está justo al lado de la urbanización. Accesos: Junto al Eje N/S y al Eje Central con conexión a la 2ª Circular.",,,
33368908,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3b/35/3c/242238644.jpg,V-228011,9,bj,169000.0,{'price': {'amount': 169000.0}},flat,sale,31.0,1,1,beco da Cardosa,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7104902,-9.1311216,False,https://www.idealista.pt/imovel/33368908/,False,good,False,False,5452.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en beco da Cardosa'}",False,False,False,False,False,False,,,,,
33368940,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/25/57/227294822.jpg,TAPT01-550_VL_AM,19,9,1390000.0,{'price': {'amount': 1390000.0}},flat,sale,262.0,4,5,Calçada da Ajuda - Belém,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,38.7129828,-9.2058638,False,https://www.idealista.pt/imovel/33368940/,False,good,False,True,5305.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,{'groupDescription': 'Top'},,
33364600,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f7/ab/a1/244223790.jpg,1196-9128,48,2,420000.0,{'price': {'amount': 420000.0}},flat,sale,80.0,3,1,Pena,Lisboa,Arroios,Pena,pt,38.7192744,-9.1390907,False,https://www.idealista.pt/imovel/33364600/,False,good,False,,5250.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,,
33368910,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/58/40/78/242237134.jpg,PF33399,44,,1150000.0,{'price': {'amount': 1150000.0}},flat,sale,148.0,3,3,Expo Sul,Lisboa,Parque das Nações,Expo Sul,pt,38.7565337,-9.0981186,False,https://www.idealista.pt/imovel/33368910/,True,good,False,True,7770.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,,,{'groupDescription': 'Top'},,
33368463,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a1/7e/81/242224090.jpg,103240141,25,1,350000.0,{'price': {'amount': 350000.0}},flat,sale,85.0,1,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368463/,False,newdevelopment,True,True,4118.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Prime Studios Alcántara es el último desarrollo en nacer en esta zona revitalizada de la ciudad de Lisboa. A pocos minutos a pie del Jardín de Tapada das Necessidades, de la zona ribereña y de los Muelles de Alcántara, este fantástico proyecto se encuentra cerca de todo tipo de transporte público y accesos por carretera que permiten llegar rápidamente a cualquier punto de la ciudad. En el barrio de Alcántara también hay reconocidos restaurantes y una gran variedad de comercios tradicionales. Prime Studios Alcántara ofrece varios apartamentos, con tipologías Loft a T2 y áreas optimizadas para vivir cómodamente. Destacan en este proyecto los generosos espacios exteriores disponibles para algunas fracciones, las vistas despejadas y los Lofts con ventanas rasgadas que permiten la entrada de la fantástica luz de Lisboa en abundancia. El edificio también cuenta con estacionamiento y ascensor. Prime Studios Alcántara es un desarrollo atemporal, donde es posible conjugar un estilo de vida sofisticado con todo lo que la ciudad de Lisboa tiene para ofrecer.",,,False
33368438,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/73/7e/a1/242225642.jpg,103240145,30,2,520000.0,{'price': {'amount': 520000.0}},flat,sale,106.0,2,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368438/,False,newdevelopment,True,True,4906.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","Prime Studios Alcántara es el último desarrollo en nacer en esta zona revitalizada de la ciudad de Lisboa. A pocos minutos a pie del Jardín de Tapada das Necessidades, de la zona ribereña y de los Muelles de Alcántara, este fantástico proyecto se encuentra cerca de todo tipo de transporte público y accesos por carretera que permiten llegar rápidamente a cualquier punto de la ciudad. En el barrio de Alcántara también hay reconocidos restaurantes y una gran variedad de comercios tradicionales. Prime Studios Alcántara ofrece varios apartamentos, con tipologías Loft a T2 y áreas optimizadas para vivir cómodamente. Destacan en este proyecto los generosos espacios exteriores disponibles para algunas fracciones, las vistas despejadas y los Lofts con ventanas rasgadas que permiten la entrada de la fantástica luz de Lisboa en abundancia. El edificio también cuenta con estacionamiento y ascensor. Prime Studios Alcántara es un desarrollo atemporal, donde es posible conjugar un estilo de vida sofisticado con todo lo que la ciudad de Lisboa tiene para ofrecer.",,,False
33368461,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/a8/c6/242224089.jpg,103240143,25,1,430000.0,{'price': {'amount': 430000.0}},flat,sale,105.0,1,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368461/,False,newdevelopment,True,True,4095.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33368462,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/90/06/242224087.jpg,103240144,25,1,460000.0,{'price': {'amount': 460000.0}},flat,sale,114.0,1,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368462/,False,newdevelopment,True,True,4035.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33368417,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8e/fb/af/242224158.jpg,103240142,25,1,370000.0,{'price': {'amount': 370000.0}},flat,sale,89.0,1,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368417/,False,newdevelopment,True,True,4157.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33368490,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a0/94/59/242225930.jpg,103240146,32,,580000.0,{'price': {'amount': 580000.0}},flat,sale,106.0,2,2,travessa da Costa s/n,Lisboa,Estrela,Alcântara,pt,38.709285,-9.1715247,True,https://www.idealista.pt/empreendimento/33368490/,False,newdevelopment,True,True,5472.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Costa s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,False
33307722,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/db/95/239972240.jpg,,14,bj,275000.0,{'price': {'amount': 275000.0}},flat,sale,62.0,2,2,travessa da Rabicha,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7337146,-9.1675112,False,https://www.idealista.pt/imovel/33307722/,False,good,False,False,4435.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en travessa da Rabicha'}",False,False,False,False,False,False,,,,,
33368629,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/87/ef/242231373.jpg,C0237-02982,38,,265000.0,{'price': {'amount': 265000.0}},flat,sale,61.0,2,1,Alto de São João - Alto do Varejão,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,38.7281516,-9.1219782,False,https://www.idealista.pt/imovel/33368629/,False,good,False,False,4344.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33368525,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/6c/d5/242228765.jpg,,21,1,360000.0,{'price': {'amount': 360000.0}},flat,sale,64.0,2,1,"rua Maria Pia, 421",Lisboa,Campo de Ourique,Prazeres - Maria Pia,pt,38.7175189,-9.1721366,True,https://www.idealista.pt/imovel/33368525/,True,good,False,False,5625.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Maria Pia, 421'}",False,False,False,False,False,False,,"Apartamento nuevo en edificio de traza antigua, totalmente rehabilitado en 2020 en el barrio de Campo de Ourique. Este inmueble tiene una superficie total de 64m2, está compuesto por dos habitaciones, salón, cocina, un baño y balcón orientado al oeste con una vista soberbia sobre Monsanto y el acueducto de las aguas libres, donde especialmente al final de la tarde podemos apreciar una fantástica puesta de sol. Ubicado en el primer piso del edificio, al entrar podemos comprobar que la cocina está totalmente equipada con electrodomésticos Bosch, queda abierta al salón, que aún tiene espacio para un pequeño escritorio. Estas divisiones y también el baño están orientadas al oeste con grandes ventanales que le confieren una excelente exposición solar. Tenemos también las dos habitaciones que quedan orientadas al este y dan al frente del edificio, ambas con armarios empotrados, lo que confiere un óptimo espacio para el almacenaje. Una de las habitaciones tiene aún una ventana de balcón que da acceso a un pequeño balcón. En todo el apartamento las ventanas son de doble cristal y corte térmico, tiene preinstalación de aire acondicionado y falso techo con luces empotradas. Es un apartamento actual donde destacan los acabados con líneas modernas, la abundancia de luz natural y un ambiente bastante acogedor. ¡No pierda esta oportunidad de vivir en uno de los barrios más emblemáticos de la ciudad de Lisboa!",,,
33368485,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/42/42/62/242225392.jpg,PF33319,31,,850000.0,{'price': {'amount': 850000.0}},flat,sale,165.0,3,3,Lapa,Lisboa,Estrela,Lapa,pt,38.7069339,-9.1670064,False,https://www.idealista.pt/imovel/33368485/,True,good,False,,5152.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,,,,,
33368473,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ec/bc/81/242224688.jpg,PR-227219,20,1,399000.0,{'price': {'amount': 399000.0}},flat,sale,80.0,2,1,"Calçada Da Pampulha 40, 1ºDto, 1200-753, Lisboa (Lisboa), Portugal",Lisboa,Estrela,Lapa,pt,38.7048927,-9.1658069,False,https://www.idealista.pt/imovel/33368473/,False,good,False,False,4988.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en Calçada Da Pampulha 40, 1ºDto, 1200-753, Lisboa (Lisboa), Portugal'}",True,False,True,False,False,False,,"Descubra su nuevo hogar en Calçada da Pampulha, Estrela, Lisboa: un encantador apartamento de 2 dormitorios totalmente renovado y listo para albergar momentos inolvidables. Con una generosa superficie de 80 metros cuadrados, este apartamento cuenta con dos balcones que invitan a disfrutar de la serenidad de la región. Renovado en 2019, cada detalle ha sido cuidadosamente pensado para garantizar el confort y la calidad. Las puertas y ventanas de doble acristalamiento garantizan un ambiente tranquilo aislado del ajetreo y el bullicio de la ciudad, mientras que el suelo flotante añade un toque de elegancia y facilidad de mantenimiento. La sala de estar interior es una invitación para momentos de relax o para recibir a amigos y familiares, mientras que la cocina, equipada con placa de cocción, campana extractora, lavadora y nevera, ofrece todo lo necesario para explorar sus habilidades culinarias. Ubicado en el primer piso de un edificio lleno de encanto y en una ubicación privilegiada, este apartamento representa la combinación perfecta de tranquilidad y fácil acceso a todos los servicios. Y con un valor de condominio de solo 240 euros al año, es una oportunidad que no debe perderse. Estrela es una de las zonas más emblemáticas de Lisboa, conocida por sus frondosos jardines, la Basílica da Estrela y el ambiente acogedor de sus calles. Vivir en Calçada da Pampulha significa estar a tiro de piedra de pintorescos cafés, restaurantes tradicionales y una variedad de tiendas y servicios. Explorar Estrela desde Calçada da Pampulha es una experiencia única. A solo 5 minutos a pie, puedes sumergirte en la historia y la cultura locales con recorridos temáticos que revelan los secretos de Lisboa. Puedes visitar el Jardim da Estrela, un oasis de tranquilidad, o disfrutar de un café en las acogedoras terrazas que salpican las calles. En cuanto al transporte público, la región está bien comunicada por CARRIS, que ofrece una red de autobuses y tranvías para facilitar su movilidad por la ciudad. La estación de metro Estrela, que forma parte de la nueva Línea Circular, ofrece una conexión rápida y eficaz con otros puntos de interés de Lisboa. Con estas opciones a tu disposición, Calçada da Pampulha es el punto de partida ideal para descubrir el encanto de Lisboa. No pierdas la oportunidad de hacer de esta T2 tu nueva dirección. Agenda una visita y ven a sentir la magia de vivir en Estrela. ¡Llámanos y reserva ya tu visita! ¡Ven a conocer tu nuevo hogar! Compartimos este negocio con todas las agencias inmobiliarias. Si tiene un cliente comprador, ¡contáctenos!",,,
33368157,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/76/ac/07/243164566.jpg,011240049,22,1,595000.0,{'price': {'amount': 595000.0}},flat,sale,100.0,2,2,Torre de Belém,Lisboa,Belém,Torre de Belém,pt,38.6950561,-9.2138424,False,https://www.idealista.pt/imovel/33368157/,True,good,False,True,5950.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,,
33368152,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/29/aa/bc/242638151.jpg,3639/EF,23,3,590000.0,{'price': {'amount': 590000.0}},flat,sale,90.0,2,1,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7832904,-9.0954564,False,https://www.idealista.pt/imovel/33368152/,False,good,False,True,6556.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
33364254,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/65/18/244224837.jpg,1196-9205,55,5,849000.0,{'price': {'amount': 849000.0}},flat,sale,213.0,4,2,rua Morais Soares s/n,Lisboa,Penha de França,Centro,pt,38.7323322,-9.1290265,True,https://www.idealista.pt/imovel/33364254/,False,good,False,True,3986.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Morais Soares s/n'}",True,False,False,False,False,False,,,,,
33367986,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bd/a1/dc/242211737.jpg,ZMPT566587,16,-2,295000.0,{'price': {'amount': 295000.0}},flat,sale,55.0,1,1,"rua Saraiva de Carvalho, 215",Lisboa,Campo de Ourique,Centro,pt,38.7148847,-9.1660768,True,https://www.idealista.pt/imovel/33367986/,False,good,False,True,5364.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Saraiva de Carvalho, 215'}",True,False,False,False,False,False,,,,,
33367965,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b3/bf/0e/243042368.jpg,215240004,10,3,325000.0,{'price': {'amount': 325000.0}},flat,sale,37.0,1,1,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7442229,-9.1799822,False,https://www.idealista.pt/imovel/33367965/,False,good,False,False,8784.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,,
