propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,neighborhood
32801715,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/0c/66/220413747.jpg,,32,8,320000.0,{'price': {'amount': 320000.0}},flat,sale,95.0,2,1,Olivais,Lisboa,Olivais,,pt,38.7637548,-9.1166499,False,https://www.idealista.pt/imovel/32801715/,"*****Acabamos de Vender***** Venta de apartamento y recaudación- Dos fracciones autónomas. La ubicación privilegiada de este condominio, con calle de acceso directo al enorme Jardín del Valle del Silencio. Apartamento con áreas generosas y vista despejada! Mucha luminosidad derivada de su excelente exposición solar. A escasos metros del Shopping, Quinta pedagógica y Estación de Metro de los Olivais. A pocos minutos de distancia del Parque de las Naciones y Centro Comercial Vasco da Gama. Es solo una de las características que hacen de este inmueble una rareza. El agradable y corto recorrido peatonal hasta la estación de metro se hace a través de los variados espacios verdes existentes en la zona. Este edificio se distingue de los demás por la excelente ubicación y áreas circundantes que se destacan, la amplia área del Jardín con césped donde en los días más calurosos sabrá estar bien. Pero, no son solo las distintas características exteriores las que hacen de este condominio una oportunidad única. El apartamento está constituido con dos balcones, 2 habitaciones, una sala amplia, cocina y galerías. Rara vez están disponibles para la venta propiedades con tantas características de elección. ¡No pierda la oportunidad y venga a visitar!",True,good,False,True,3368.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",True,False,True,False,,False,False,,,
33289523,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/70/98/f3/239270357.jpg,121701109-1328,25,,479000.0,"{'price': {'amount': 479000.0, 'priceDropInfo': {'formerPrice': 490000.0, 'priceDropValue': 11000, 'priceDropPercentage': 2}}}",flat,sale,97.0,2,2,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7917716,-9.0998013,False,https://www.idealista.pt/imovel/33289523/,,False,good,False,,4938.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33289500,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/ae/82/239269824.jpg,MORTPM019,49,,470000.0,{'price': {'amount': 470000.0}},chalet,sale,94.0,3,2,rua Alfredo Pimenta,Lisboa,Benfica,Bairro de Santa Cruz,pt,38.7500109,-9.2088938,False,https://www.idealista.pt/imovel/33289500/,"Villa parcialmente reformada que mantiene algunos de los principales detalles originales y que solo necesita algunas obras de modernización en cuanto a cocina y baños. Insertada en una parcela de 105m2, esta villa tiene 2 patios, en la parte delantera y trasera y se distribuye de la siguiente manera: Planta 0: Salón y comedor con chimenea, baño de visitas y cocina equipada con calentador de agua, horno, vitrocerámica y campana extractora Escalera de acceso a la primera planta donde se guardaba la madera original  Planta 1: 3 dormitorios, todos con armarios empotrados y suelos de parquet, 1 baño completo con bañera Ático: Dormitorio de 23m2, todo en espacio abierto con armarios empotrados y ventana de techo velux En la parte posterior, hay un excelente patio con porche y sala de máquinas. Está orientada al oeste, tiene mucha privacidad y es ideal para crear una zona de comedor al aire libre con barbacoa. ¡Una casa en la ciudad con toda la calma y tranquilidad de la provincia! ¡Reserva ya tu visita y conoce tu próximo hogar!  Categoría Energética: C  ref: MORTPM019.",True,good,False,,5000.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Benfica, Lisboa', 'title': 'Chalet adosado en rua Alfredo Pimenta'}",True,False,False,False,,False,False,,,
32726281,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fb/ec/01/217537007.jpg,C0468-00329,15,2,255000.0,{'price': {'amount': 255000.0}},flat,sale,72.0,2,1,rua das Olarias,Lisboa,São Vicente,Graça,pt,38.7174873,-9.1359551,False,https://www.idealista.pt/imovel/32726281/,"¡Te presentamos una excelente oportunidad de inversión o para crear la casa de tus sueños! Este apartamento de 2 dormitorios está situado en el encantador barrio de Graça de Lisboa. Características de la propiedad: Superficie total de 72 metros cuadrados 2 cómodas habitaciones, que ofrecen posibilidades para crear ambientes personalizados Sala de estar espaciosa y luminosa, perfecta para entretener a amigos y familiares Amplia cocina, ideal para remodelar a tu gusto Baño a reformar, permitiendo la instalación de acabados modernos Balcón cerrado con vistas a los alrededores. Tendrás la oportunidad de crear un espacio único y personalizado, según tus preferencias. Localización: Graça es uno de los barrios más tradicionales y con más encanto de Lisboa.Conocido por sus pintorescas calles, miradores con impresionantes vistas y ambiente auténtico, este barrio es perfecto para aquellos que buscan vivir en un ambiente tranquilo, pero cerca del centro de la ciudad.En las cercanías, encontrará una amplia gama de tiendas locales, acogedores restaurantes, cafés y un cómodo transporte público. No pierdas esta oportunidad única de adquirir un piso para reformar a tu gusto en Graça, uno de los barrios más demandados de Lisboa.Con algo de inversión y creatividad, puedes transformar este espacio en un verdadero refugio urbano. ¡Póngase en contacto con nosotros para programar una visita u obtener más información sobre esta fantástica oportunidad! ESP: ¡Te presentamos una excelente oportunidad de inversión o para crear la casa de tus sueños! Este piso de 2 habitaciones está ubicado en el encantador barrio de Graça en Lisboa. Caracteristicas de la propiedad: Superficie total de 72 metros cuadrados. 2 cómodas habitaciones, que ofrecen posibilidades para crear ambientes personalizados Amplio y luminoso salón, perfecto para recibir amigos y familiares Amplia cocina, ideal para remodelar a tu gusto Baño a reformar, permitiendo la instalación de acabados modernos Terraza cerrada con vistas a los alrededores. Tendrás la oportunidad de crear un espacio único y personalizado, según tus preferencias Ubicación: Graça es uno de los barrios más tradicionales y con más encanto de Lisboa.Conocido por sus pintorescas calles, miradores con impresionantes vistas y ambiente auténtico, este barrio es perfecto para aquellos que buscan vivir en un ambiente tranquilo, pero cerca del centro de la ciudad.En las inmediaciones, encontrará una amplia gama de tiendas locales, acogedores restaurantes, cafés y transporte público conveniente. No pierda esta oportunidad única de adquirir un piso para remodelar a su gusto en Graça, uno de los barrios más demandados de Lisboa.Con algo de inversión y creatividad, puedes transformar este espacio en un verdadero refugio urbano. ¡Contáctenos para programar una visita u obtener más información sobre esta fantástica oportunidad! 我们为您呈现一个投资或创造您梦想中的家园的绝佳机会 这个两居室的公寓位于里斯本迷人的格拉萨社区。 物业特点: 总面积为72平方米。 2间舒适的卧室，提供创造个性化环境的可能性 大而明亮的客厅，非常适合接待朋友和家人 宽敞的厨房，非常适合按照您的口味进行改造 浴室有待翻新，可以安装现代装饰品 封闭的阳台，可以看到周围的环境。 您将有机会根据您的喜好，创造一个独特的个性化空间。 位置: Más Texto completo的人来说，这个街区是完美的。在附近，你会发现各种各样的当地商店，舒适的餐馆，咖啡馆和便利的公共交通。 Gracia行改造。通过一些投资和创意，你可以.",False,good,False,False,3542.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua das Olarias'}",False,False,False,False,,False,False,,,
33289482,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/37/07/ae/239269012.jpg,C0426-00399,21,,400000.0,{'price': {'amount': 400000.0}},flat,sale,93.0,3,1,"rua Jacinto Nunes, 19",Lisboa,Penha de França,Centro,pt,38.731243,-9.1300936,True,https://www.idealista.pt/imovel/33289482/,"Ubicado en la parroquia de Penha de França en Lisboa, junto a la calle Morais Soares y la plaza Paiva Couceiro. Este fantástico apartamento consta de 3 habitaciones + 1 habitación interior, salón con balcón, cocina, marquesina, despensa y baño completo remodelado y con plato de ducha. Pavimento de madera a excepción de la cocina y el baño. Edificio de estilo antiguo, en muy buen estado de conservación, sin ascensor. En una de las siete colinas de Lisboa, Penha de França siempre será una ubicación familiar, residencial, dinámica, con nuevos puntos de comercio y servicios, que al mismo tiempo resguarda y valora lo tradicional, con tiendas, cafés y restaurantes ya considerados ""clásicos"". También cuenta con facilidad de accesos, cercanía al transporte público y una vida social bastante activa. Limita, al norte con la Parroquia de Areeiro, al noreste y al este con la Parroquia de Beato, al oeste con la Parroquia de Arroios y al sur con la Parroquia de São Vicente, al suroeste tenemos el río Tajo. Con fácil acceso a toda una red de transportes, cuenta además con muchos lugares turísticos de interés como: -Mirador de Penha de França a 3min -Jardín del Caracol a 3min -Iglesia de Penha de França a 4 min -Castillo de San Jorge a 35 min -Plaza de Chile a 10 min -Alameda D. Afonso Henriques a 15 min -Plaza Martim Moniz a 20 min -Metro de Anjos a 9 min -Autobuses en la puerta -Taxis en la puerta Excelente oportunidad para quien quiere estar donde todo sucede, pero al mismo tiempo tener un retiro tranquilo para vivir. ¡Reserve ya su visita aquí conmigo, porque: MI COMPROMISO ES LA CLAVE PARA SUS SUEÑOS! Te ayudo también: - En todo el proceso de compra; - En la búsqueda de un inmueble a la medida de sus necesidades; - En el acompañamiento negociador; - En la presentación de las soluciones financieras más ventajosas; - En el apoyo del proceso de financiación; - En la marcación y realización del Contrato Promesa Compra y Venta; - En la marcación y realización de la Escritura Pública de Compra y Venta; Este inmueble está captado en régimen de exclusividad. En nuestra Agencia compartimos negocios con cualquier consultor o agencia inmobiliaria con licencia AMI. Porque juntos podemos hacer más y mejor por nuestros clientes. Somos Intermediarios de Crédito certificados por el Banco de Portugal.",True,good,False,False,4301.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Jacinto Nunes, 19'}",False,False,False,False,,False,False,,,
33289439,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/71/e6/01/239268718.jpg,,25,1,320000.0,"{'price': {'amount': 320000.0, 'priceDropInfo': {'formerPrice': 349000.0, 'priceDropValue': 29000, 'priceDropPercentage': 8}}}",flat,sale,91.0,3,1,rua das Escolas Gerais,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7118049,-9.1300256,False,https://www.idealista.pt/imovel/33289439/,"Excelente oportunidad de un T3 con un amplio aprovechamiento de buhardilla de 30m2, aunque esté usado está bien conservado y listo para habitar. Este inmueble tiene una rentabilidad mensual de 1500 euros. Con dos frentes, bastante luminosidad, orientado al Sur, naciente y poniente, tiene sol todo el día, excelente exposición solar, todas las ventanas con una linda vista al río. La parte de la buhardilla necesita tener algunos cambios en las ventanas del techo, sin embargo es una plusvalía, con mucho potencial, una ubicación perfecta en una de las más históricas y mejores ubicaciones de Lisboa. ¡Este inmueble, además de todo, es ideal para inversores! Reserve ya una visita y venga a conocer esta oportunidad de una vivienda amplia, bien conservada y muy bien ubicada en el corazón de Lisboa.",True,good,False,False,3516.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en rua das Escolas Gerais'}",True,False,False,False,,False,False,,,
33289308,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/79/94/38/239264728.jpg,HD-1099K,25,3,1050000.0,{'price': {'amount': 1050000.0}},flat,sale,147.0,3,3,avenida 5 de Outubro,Lisboa,Avenidas Novas,Entrecampos,pt,38.7483418,-9.1486737,False,https://www.idealista.pt/imovel/33289308/,"Este magnífico apartamento de 3 dormitorios, ubicado en las Avenidas Novas, representa una oportunidad única en Lisboa. Con una superficie de 147 m², se distingue por su diseño contemporáneo y por el alto estándar de calidad que ofrece a los futuros propietarios. Sus características principales incluyen dos habitaciones espaciosas, una suite lujosa y una sala de estar de 40 m2, ideal para momentos de convivencia y relajación. La cocina totalmente equipada con electrodomésticos SMEG se destaca, proporcionando practicidad y funcionalidad para el día a día. Lujo y Confort en los Detalles: El lujo y el confort son evidentes en los detalles de este apartamento, desde la luz natural que inunda el espacio hasta los acabados de excelencia que confieren elegancia y sofisticación. El vestidor, la lavandería y el baño privado completan la comodidad que este inmueble ofrece. Seguridad y Accesibilidad: La seguridad de los residentes es una prioridad, con dos plazas de aparcamiento y un trastero a disposición. Además, el condominio dispone de un gimnasio privado y una piscina común, proporcionando momentos de ocio y bienestar. La accesibilidad es facilitada por la proximidad a la estación de metro, universidades, hospital y diversos servicios. Características únicas del apartamento: - Suite Lujosa - Cocina Equipada - Garaje Doble - Piscina Común - Gimnasio Privado - Vestidor Espacioso - Luz Natural - Ubicación Céntrica Ubicación Privilegiada: Este apartamento se encuentra en una ubicación privilegiada, en el corazón de Lisboa, a pocos minutos de varias comodidades, como parques de ocio, supermercados y restaurantes, ofrece una vida ciudadana vibrante y práctica. Le invitamos a programar una visita y explorar personalmente este lujoso apartamento. Con todas las características deseables para vivir en el centro de la capital, esta es una oportunidad única para adquirir un apartamento en el centro de Lisboa. Póngase en contacto hoy y venga a descubrir su futura casa. House Door Real Estate ofrece un servicio personalizado de presentación de inmuebles en Portugal, basándose en experiencia de mercado, adaptación y soluciones eficientes para atender a las necesidades específicas de cada cliente. El Residential Advisory Portugal complementa a House Door Real Estate al prestar consultoría especializada a compradores, tanto internacionales como nacionales, simplificando el proceso de compra de inmuebles en Portugal con conocimiento de mercado y enfoque en el estilo de vida del cliente.",True,good,False,True,7143.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida 5 de Outubro'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33289319,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/93/66/ea/239264341.jpg,MTNV D1,36,,635000.0,{'price': {'amount': 635000.0}},flat,sale,151.0,2,2,"travessa da Horta Navia, 26",Lisboa,Estrela,Prazeres,pt,38.7104376,-9.1726433,True,https://www.idealista.pt/imovel/33289319/,"MONTISNÁVIA - Hábitat Natural. Nuevo condominio residencial con terrazas y estacionamiento, en Alcântara, parroquia de Estrela, Lisboa. Apartamento de 2 dormitorios con 151 m2 de superficie total que consta de: -Vestíbulo - Aseo de servicio - Baño privado (baño privado con ducha y dos lavabos) - Dormitorio con armarios empotrados -Equipada -Sala común - Espacio al aire libre - Terraza ajardinada - Aparcamiento y trastero El proyecto nace de la unión y rehabilitación de un palacio catalogado y una antigua fábrica, en una dialéctica entre el pasado y el presente, conservando y combinando la imagen histórica de este barrio de la ciudad con una contemporaneidad arquitectónica conceptual. La urbanización Montisnávia ofrece un hito revitalizador para esta zona de Lisboa, en un proyecto que combina la sofisticación del diseño arquitectónico con la integración y rehabilitación del tejido urbano. Diseñado para aquellos que buscan la armonía perfecta entre la ciudad y la naturaleza. Los nuevos apartamentos T1, T2 y T3 ofrecen: - Vistas sobre Monsanto y el Puente 25 de Abril; - Estacionamiento para 1 o 2 vehículos con estaciones de carga de vehículos eléctricos; - Jardines y/o terrazas privadas; - Certificación Energética A; - Cocinas amuebladas Armarios empotrados y armarios empotrados - Aire acondicionado Daikin integrado en la arquitectura - Agua caliente por bomba de calor - Grifería termostática de ducha - Sistemas inteligentes de acceso y seguridad - Puertas de seguridad con cerradura inteligente - Ordenanza y lanvadaria común. Ubicación en una plaza tranquila, en una de las zonas más céntricas y vibrantes de Lisboa, con todos los servicios cerca. Excelentes accesos por carretera, transporte público y el futuro metro de Alcântara están a pocos pasos. Ven a descubrir tu HÁBITAT NATURAL, más que una casa, más que un lugar.. . donde vives.",False,good,False,True,4205.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia, 26'}",True,False,False,False,,False,False,,,
33289318,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/08/7b/49/239264240.jpg,MTNV D2,48,,675000.0,{'price': {'amount': 675000.0}},flat,sale,154.0,2,3,"travessa da Horta Navia, 26",Lisboa,Estrela,Prazeres,pt,38.7104376,-9.1726433,True,https://www.idealista.pt/imovel/33289318/,"MONTISNÁVIA - Hábitat Natural. Nuevo condominio residencial con terrazas y estacionamiento, en Alcântara, parroquia de Estrela, Lisboa. Apartamento de 2 dormitorios con 154 m2 de superficie total que consta de: - Salón con taquillas - Aseo de servicio - 2 Suites con armarios empotrados (baño privado con ducha y dos lavabos) -Equipada -Sala común - Espacio al aire libre - Terraza ajardinada - Aparcamiento y trastero El proyecto nace de la unión y rehabilitación de un palacio catalogado y una antigua fábrica, en una dialéctica entre el pasado y el presente, conservando y combinando la imagen histórica de este barrio de la ciudad con una contemporaneidad arquitectónica conceptual. La urbanización Montisnávia ofrece un hito revitalizador para esta zona de Lisboa, en un proyecto que combina la sofisticación del diseño arquitectónico con la integración y rehabilitación del tejido urbano. Diseñado para aquellos que buscan la armonía perfecta entre la ciudad y la naturaleza. Los nuevos apartamentos T1, T2 y T3 ofrecen: - Vistas sobre Monsanto y el Puente 25 de Abril; - Estacionamiento para 1 o 2 vehículos con estaciones de carga de vehículos eléctricos; - Jardines y/o terrazas privadas; - Certificación Energética A; - Cocinas amuebladas Armarios empotrados y armarios empotrados - Aire acondicionado Daikin integrado en la arquitectura - Agua caliente por bomba de calor - Grifería termostática de ducha - Sistemas inteligentes de acceso y seguridad - Puertas de seguridad con cerradura inteligente - Ordenanza y lanvadaria común. Ubicación en una plaza tranquila, en una de las zonas más céntricas y vibrantes de Lisboa, con todos los servicios cerca. Excelentes accesos por carretera, transporte público y el futuro metro de Alcântara están a pocos pasos. Ven a descubrir tu HÁBITAT NATURAL, más que una casa, más que un lugar.. . donde vives.",False,good,False,True,4383.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia, 26'}",True,False,False,False,,False,False,,,
33289317,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f7/71/83/239264157.jpg,MTNV D4,39,,460000.0,{'price': {'amount': 460000.0}},flat,sale,85.0,1,1,"travessa da Horta Navia, 26",Lisboa,Estrela,Prazeres,pt,38.7104376,-9.1726433,True,https://www.idealista.pt/imovel/33289317/,"MONTISNÁVIA - Hábitat Natural. Nuevo condominio residencial con terrazas y estacionamiento, en Alcântara, parroquia de Estrela, Lisboa. Apartamento de 1 dormitorio con 85 m2 de superficie total que consta de: -Vestíbulo - Cuarto de baño con ducha - Dormitorio con armarios empotrados y acceso a la terraza -Equipada - Salón comedor con acceso a la terraza -Terraza - Aparcamiento y trastero El proyecto nace de la unión y rehabilitación de un palacio catalogado y una antigua fábrica, en una dialéctica entre el pasado y el presente, conservando y combinando la imagen histórica de este barrio de la ciudad con una contemporaneidad arquitectónica conceptual. La urbanización Montisnávia ofrece un hito revitalizador para esta zona de Lisboa, en un proyecto que combina la sofisticación del diseño arquitectónico con la integración y rehabilitación del tejido urbano. Diseñado para aquellos que buscan la armonía perfecta entre la ciudad y la naturaleza. Los nuevos apartamentos T1, T2 y T3 ofrecen: - Vistas sobre Monsanto y el Puente 25 de Abril; - Estacionamiento para 1 o 2 vehículos con estaciones de carga de vehículos eléctricos; - Jardines y/o terrazas privadas; - Certificación Energética A; - Cocinas amuebladas Armarios empotrados y armarios empotrados - Aire acondicionado Daikin integrado en la arquitectura - Agua caliente por bomba de calor - Grifería termostática de ducha - Sistemas inteligentes de acceso y seguridad - Puertas de seguridad con cerradura inteligente - Conserjería y lavandería comunitaria. Ubicación en una plaza tranquila, en una de las zonas más céntricas y vibrantes de Lisboa, con todos los servicios cerca. Excelentes accesos por carretera, transporte público y el futuro metro de Alcântara están a pocos pasos. Ven a descubrir tu HÁBITAT NATURAL, más que una casa, más que un lugar.. . donde vives.",False,good,False,True,5412.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia, 26'}",True,False,False,False,,False,False,,,
33263180,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/82/65/f8/237874039.jpg,,16,1,399900.0,{'price': {'amount': 399900.0}},flat,sale,65.0,2,1,"rua do Vale de Santo António, 23",Lisboa,São Vicente,São Vicente de Fora,pt,38.7178012,-9.1224841,True,https://www.idealista.pt/imovel/33263180/,,True,good,False,False,6152.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua do Vale de Santo António, 23'}",True,False,False,False,,False,False,,,
32908713,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/82/2d/43/224535010.jpg,W-02SZDS,47,,2300000.0,{'price': {'amount': 2300000.0}},chalet,sale,432.0,8,5,Anjos,Lisboa,Arroios,Anjos,pt,38.7294169,-9.1313259,False,https://www.idealista.pt/imovel/32908713/,,True,good,False,,5324.0,{'typology': 'chalet'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Chalet'}",False,False,True,False,,False,False,,,
33289105,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b4/99/e1/239255538.jpg,W-02V6VG,27,3,575000.0,{'price': {'amount': 575000.0}},flat,sale,104.0,3,2,Centro,Lisboa,Campolide,Centro,pt,38.7306557,-9.162212,False,https://www.idealista.pt/imovel/33289105/,,True,good,False,True,5529.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,,,
33289096,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e9/2a/d9/240102624.jpg,109240007,44,,900000.0,{'price': {'amount': 900000.0}},chalet,sale,293.0,5,2,Olivais,Lisboa,Olivais,,pt,38.7757767,-9.1150301,False,https://www.idealista.pt/imovel/33289096/,"Realiza tu sueño en esta excelente casa de dos pisos, muy bien ubicada en Olivais, Lisboa, en una zona residencial muy tranquila y apartada, a 5 minutos del Parque das Nações y del Aeropuerto Internacional de Lisboa. Esta es una excelente OPORTUNIDAD para renovar a tu gusto, ya que varias otras casas ya han sido renovadas, una casa con líneas simples pero muy bien organizada y elegante. Esta casa de dos pisos, con un inmenso potencial, está situada en un terreno de 273 m2 donde, además de la casa, hay otro edificio también con 2 pisos, donde originalmente en la planta baja hay una zona de garaje y el primer piso estaba destinado para almacenamiento. El piso superior de este otro edificio es un área completamente independiente ya que tiene acceso exclusivo desde el patio trasero a través de una escalera directa. Aquí puedes hacer un pequeño apartamento como un estudio/loft o una buena oficina, por ejemplo. En la planta baja de la casa, encontrarás la sala de estar, compuesta por dos habitaciones interconectadas, una habitación que era una oficina, la cocina, un baño completo y un dormitorio. A través de la escalera de madera original, tenemos acceso al piso superior. En este piso superior (primer piso), hay cuatro dormitorios y un baño completo muy espacioso. Uno de los dormitorios tiene acceso a un balcón con vistas a la calle y la avenida frente a la casa. Dos de los 4 dormitorios dan hacia el frente de la casa y los otros dos hacia la parte trasera de la casa, con vistas al patio trasero. Hay espacios de jardín/patio tanto en frente como detrás de la casa, donde se encuentran algunos árboles pequeños. La casa está ubicada frente al Laboratorio Nacional de Medicamentos, en la zona oriental de Lisboa, un área servida por autobuses y muy cerca del metro de Moscavide y la Gare do Oriente, con acceso a todo tipo de transporte, incluidos los trenes. Tiene un acceso rápido a la A1, A8 y al Puente Vasco da Gama para entrar y salir de Lisboa fácilmente. A poca distancia a pie del corazón del Bairro da Encarnação, que ofrece mucha diversidad y una restauración de calidad, y de grandes centros comerciales como el C. C. dos Olivais y el C. C. Vasco da Gama. También está cerca de varias clínicas y centros de salud y del Hospital CUF Descobertas. Ven a visitar y realiza tu sueño de vivir en una casa elegante y excelente con mucho espacio exterior, en pleno Lisboa, a un paso del Parque das Nações y el aeropuerto.",True,good,False,,3072.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Olivais, Lisboa', 'title': 'Chalet pareado'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
