propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
33316865,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/19/9b/2f/240235132.jpg,297230082,9,1,210000.0,{'price': {'amount': 210000.0}},flat,sale,45.0,2,1,Beato,Lisboa,Beato,,pt,38.7360452,-9.1235642,False,https://www.idealista.pt/imovel/33316865/,False,good,False,False,,,4667.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"Apartamento T1 transformado en T2 totalmente remodelado ubicado a 5 minutos del metro de Olaias. El inmueble cuenta con cocina equipada, acabados de calidad, ventanas PVC y oscilobatientes. Elevada viabilidad de inversión para arrendamiento. El Parque de la Fuente Luminosa está a 800m de distancia y la zona está bien servida de todo tipo de comercio, así como por transportes públicos y principales accesos a Lisboa. Las informaciones disponibles tienen carácter meramente informativo y no pueden ser consideradas vinculantes, no dispensando la consulta y confirmación de las mismas junto a la mediadora.",
33316869,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/22/4e/77/240234563.jpg,PROP-030424,23,3,1250000.0,{'price': {'amount': 1250000.0}},flat,sale,149.0,3,4,Lapa,Lisboa,Estrela,Lapa,pt,38.7032164,-9.1646283,False,https://www.idealista.pt/imovel/33316869/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,8389.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33316817,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/97/41/1d/240232080.jpg,3076,23,3,295000.0,{'price': {'amount': 295000.0}},duplex,sale,60.0,1,2,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7161382,-9.1208949,False,https://www.idealista.pt/imovel/33316817/,False,good,False,False,,,4917.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,,
33316753,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c9/c3/4e/240269289.jpg,MG0859,11,,399900.0,{'price': {'amount': 399900.0}},flat,sale,60.0,2,1,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7194725,-9.1212493,False,https://www.idealista.pt/imovel/33316753/,True,good,False,,,,6665.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"T2 São Vicente En Renovación Completa Barrio residencial familiar con nuevos locales comerciales y de servicios. Comercio tradicional, tiendas de diseño y muebles, cafeterías y restaurantes Zona céntrica, fácil acceso, cerca de transporte público y diversos equipamientos sociales. Cocina Salón con 30m2. BALCÓN ABIERTO CON VISTA AL RÍO. La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; Horno, Vitrocerámica, Campana, Microondas, Lavavajillas empotrable, Lavadora empotrada, Calentador de agua y Combinación empotrable; Salón con 3m2; Baño completo de 4m2 con vajilla suspendida; 2 Dormitorios, el Primero con 12m2 y Armario y el Segundo con 12m2 y Armario. Cerraduras lacadas en blanco con doble acristalamiento y topes abatibles en todas las estancias. Falso techo con luces LED incorporadas, en baños, cocina, salón y recibidor. Preinstalación de Aire Acondicionado Dos Frentes. Edificio TOTALMENTE REPARADO (Techo, Columnas de Agua, Electricidad y Alcantarillado, Fachadas, Escaleras, Puerta de Entrada, Medidores, Buzones. Gestionamos tu financiación de forma gratuita con nuestro socio certificado de intermediación de crédito, además de garantizar toda la gestión documental. VISTA DEL RIO FOTOS 3D INCLUYE HOME STAGING PROPIEDAD EN RENOVACIÓN COMPLETA.",
33316737,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1c/99/9e/240269275.jpg,MG0858,17,,269900.0,{'price': {'amount': 269900.0}},flat,sale,34.0,1,1,Arneiros,Lisboa,Benfica,Arneiros,pt,38.751072,-9.198825,False,https://www.idealista.pt/imovel/33316737/,True,good,False,,,,7938.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"T1 completamente renovado, amueblado y decorado con una hermosa terraza que incluye un anexo renovado, todo en el centro de Benfica Consiste en: - Cocina Salón con 20m2 - La cocina tiene muebles blancos; Azulejos en toda la pared detrás de los muebles; Horno, Vitrocerámica, Campana, Lavavajillas empotrable, Lavadora empotrada, Calentador de agua y combinado empotrable; - Baño completo de 4m2; - 1 Dormitorio de 10m2 y armario empotrado. Las renovaciones incluyen: - Marcos lacados en blanco con doble acristalamiento y topes abatibles. - Falso techo con luces LED incorporadas en toda la vivienda. - Preinstalación de Aire Acondicionado - Puerta blindada LOCAL PÚBLICO DE 47,50 m2 CON CÉSPED ARTIFICIAL con acceso tanto desde el salón como desde el dormitorio, que incluye un anexo de 10m2 'Somos socios de entidades que gestionan todo tu proceso de financiación de forma totalmente gratuita, utilizando siempre las mejores soluciones del mercado. Garantizamos un seguimiento previo y posterior a la redacción' 'Antigua parroquia de campesinos, dedicados cultivadores de la tierra y lavanderas que competían con las de Caneças, lugar de delicioso verano y agradable convivencia entre gente rica que en estos lugares tenía sus granjas y palacios, el Benfica era uno de los más encantadores y poéticos. lugares del mundo Término de Lisboa. Situada en un lugar agradable, procedente un poco de aquí de Sete Rios, extendiéndose a lo largo de la Estrada de Benfica que le servía de columna vertebral, discurría siempre entre fincas y casas de campo, más o menos ricas, hasta la iglesia parroquial.",
33316669,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9e/41/c7/240225847.jpg,215240026,5,9,435000.0,{'price': {'amount': 435000.0}},flat,sale,116.0,3,2,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7558746,-9.1775673,False,https://www.idealista.pt/imovel/33316669/,False,good,False,True,,,3750.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316662,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f1/3d/3d/240225145.jpg,3073,13,bj,190000.0,{'price': {'amount': 190000.0}},flat,sale,40.0,1,1,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7182333,-9.1179039,False,https://www.idealista.pt/imovel/33316662/,False,good,False,False,,,4750.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 1 dormitorio a estrenar, con buenos acabados, aire acondicionado, ubicado en un edificio completamente renovado, a solo unos minutos de la estación de Santa Apolonia y del Panteón Nacional. Esta propiedad es ideal para vivienda propia, pero principalmente para alquiler, pudiendo disfrutar de una buena tasa de rentabilidad. Visitar. Cityground Consulting es una agencia inmobiliaria en expansión, actualmente con tienda en Lisboa - Belém, en Costa da Prata - Caldas da Rainha y en Leiria Visite nuestras tiendas, le esperamos para encontrar juntos su hogar.",
33316620,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/93/98/240222168.jpg,EXL01-00228,22,1,345000.0,"{'price': {'amount': 345000.0, 'priceDropInfo': {'formerPrice': 360000.0, 'priceDropValue': 15000, 'priceDropPercentage': 4}}}",flat,sale,85.0,1,1,Telheiras,Lisboa,Carnide,Telheiras,pt,38.7667527,-9.1820822,False,https://www.idealista.pt/imovel/33316620/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,4059.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33315901,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/3e/61/240195361.jpg,CMAR/127.3,15,3,690000.0,{'price': {'amount': 690000.0}},flat,sale,171.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7828172,-9.1637583,False,https://www.idealista.pt/empreendimento/33315901/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,4035.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315931,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/43/5d/240195658.jpg,CMAR/127.5,15,4,850000.0,{'price': {'amount': 850000.0}},flat,sale,216.0,3,3,Santa Clara,Lisboa,Santa Clara,,pt,38.7802632,-9.161811,False,https://www.idealista.pt/empreendimento/33315931/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,3935.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315851,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0a/56/e0/240195249.jpg,CMAR/127.1,15,2,880000.0,{'price': {'amount': 880000.0}},flat,sale,258.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7827562,-9.1611584,False,https://www.idealista.pt/empreendimento/33315851/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,3411.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315833,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/11/1f/b1/240195158.jpg,CMAR/127,15,1,740000.0,{'price': {'amount': 740000.0}},flat,sale,198.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7798826,-9.1616347,False,https://www.idealista.pt/empreendimento/33315833/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,3737.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33315736,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1d/a5/b2/240195156.jpg,CMAR/127.2,15,2,690000.0,{'price': {'amount': 690000.0}},flat,sale,177.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.781606,-9.162984,False,https://www.idealista.pt/empreendimento/33315736/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,3898.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 2 habitaciones con terraza y jardín en Ameixoeira, Lisboa Este edificio impar y único, moderno con altos estándares de calidad constructiva, ecológico y energéticamente eficiente, compuesto por 6 exclusivos apartamentos, con jardines comunes y privados, áreas comunes de gimnasio/salón polivalente, garaje y trastero. Concilia la tranquilidad y la vida del campo con la centralidad de la ciudad. Entrada de 10,8m² Antecámara de 4,5m² Suite de 18m² con acceso al balcón Habitación de 16,6m² con acceso al balcón Baño de 7,1m² Baño de la suite de 3,7m² Cocina totalmente equipada con 15,3m² Salón de 36,8m², con acceso a la terraza de 7,2m² y jardín de uso exclusivo de 6,8m² Trastero de 4,8m² 2 plazas de aparcamiento con un total de 24,7m² Excelentes accesos por carretera, amplia red de transporte, a solo 5 minutos a pie de la estación de metro de Ameixoeira y red de autobuses en las inmediaciones. Junto al carril bici de Ameixoeira/Estrada do Desvio que unirá las parroquias de Ameixoeira, Lumiar y Campo Grande. Cerca de jardines, campos de golf, hipódromo, aeropuerto de Lisboa y centros educativos de renombre. Próximo a una amplia zona comercial Contáctenos para más información ¡Tenemos la llave de tu sueño!",
33315736,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1d/a5/b2/240195156.jpg,CMAR/127.2,15,2,690000.0,{'price': {'amount': 690000.0}},flat,sale,177.0,2,2,Santa Clara,Lisboa,Santa Clara,,pt,38.781606,-9.162984,False,https://www.idealista.pt/empreendimento/33315736/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,3898.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Apartamento de 2 habitaciones con terraza y jardín en Ameixoeira, Lisboa Este edificio impar y único, moderno con altos estándares de calidad constructiva, ecológico y energéticamente eficiente, compuesto por 6 exclusivos apartamentos, con jardines comunes y privados, áreas comunes de gimnasio/salón polivalente, garaje y trastero. Concilia la tranquilidad y la vida del campo con la centralidad de la ciudad. Entrada de 10,8m² Antecámara de 4,5m² Suite de 18m² con acceso al balcón Habitación de 16,6m² con acceso al balcón Baño de 7,1m² Baño de la suite de 3,7m² Cocina totalmente equipada con 15,3m² Salón de 36,8m², con acceso a la terraza de 7,2m² y jardín de uso exclusivo de 6,8m² Trastero de 4,8m² 2 plazas de aparcamiento con un total de 24,7m² Excelentes accesos por carretera, amplia red de transporte, a solo 5 minutos a pie de la estación de metro de Ameixoeira y red de autobuses en las inmediaciones. Junto al carril bici de Ameixoeira/Estrada do Desvio que unirá las parroquias de Ameixoeira, Lumiar y Campo Grande. Cerca de jardines, campos de golf, hipódromo, aeropuerto de Lisboa y centros educativos de renombre. Próximo a una amplia zona comercial Contáctenos para más información ¡Tenemos la llave de tu sueño!",
33316596,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/ff/8f/242083638.jpg,HI83BYE-23,32,,399900.0,"{'price': {'amount': 399900.0, 'priceDropInfo': {'formerPrice': 429900.0, 'priceDropValue': 30000, 'priceDropPercentage': 7}}}",flat,sale,120.0,3,1,Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7448031,-9.1725728,False,https://www.idealista.pt/imovel/33316596/,False,good,False,False,,,3333.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33316557,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/39/bd/65/240218162.jpg,257240011,19,1,649980.0,{'price': {'amount': 649980.0}},flat,sale,120.0,5,1,travessa do Cais do Tojo,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7097636,-9.1526054,False,https://www.idealista.pt/imovel/33316557/,False,good,False,False,,,5417.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en travessa do Cais do Tojo'}",True,False,True,False,,False,False,"¡Bienvenido a su refugio urbano en el corazón de la ciudad! Este espacioso apartamento ocupa todo el primer piso del edificio, brindando una sensación de espacio y privacidad que es verdaderamente excepcional. Al entrar, será recibido por una acogedora sala de estar, donde grandes ventanales y el balcón permiten que la luz del sol ilumine delicadamente cada rincón. Es el lugar perfecto para relajarse con la familia y los amigos después de un largo día en la ciudad. La casa también cuenta con una zona de lavandería y otra de trastero. También destaca por sus 4 habitaciones privadas, siendo una de ellas una suite principal con baño completo y vestidor. Cabe destacar que el inmueble también cuenta con lavadero, trastero y también un despacho que es posible convertir en una quinta habitación. No pierda esta oportunidad y agende ya su visita.",
33316539,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/22/2d/8d/244574527.jpg,109240061,47,,750000.0,{'price': {'amount': 750000.0}},flat,sale,189.0,3,3,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7522322,-9.1801804,False,https://www.idealista.pt/imovel/33316539/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3968.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,"Este excelente apartamento de 3 dormitorios, con un área total de 148 m2, es de reciente construcción y está ubicado en la Urbanización Benfica Stadium. La amplia sala de estar, también grande, mide 35.5 m2 y está rodeada por un balcón continuo de 5.5 m2. Con líneas elegantes y ligeras, con maderas claras, este es un apartamento moderno y bien diseñado. Además del gran salón, lleno de luz natural, también hay 3 dormitorios de buen tamaño, dos con 13.90 m2 y una suite de 19.40 m2 con vestidor. Hay 3 baños, 2 completos y uno social. La cocina está totalmente equipada con electrodomésticos Bosch y tiene un balcón lateral que sirve como área de secado. Hay un punto de aspiración central en la cocina. El apartamento está climatizado con aire acondicionado en todas las divisiones. Ventanas de doble acristalamiento, oscilo-batientes, de excelente calidad. El apartamento tiene 2 buenos espacios de estacionamiento en un garaje grande y un trastero de aproximadamente 15 m2. El edificio tiene una sala de condominio y un área para la disposición de residuos domésticos. Es un edificio con paneles solares que permiten calentar el agua doméstica. Este edificio está ubicado en los alrededores del Estadio Sport Lisboa e Benfica, entre el Hospital Lusíadas y el Centro Comercial Colombo, con fácil acceso a todo tipo de transporte, incluido el metro de Alto dos Moínhos y la estación de Colégio Militar, así como acceso a todo tipo de comercio, supermercados, servicios, escuelas, hospitales, bancos, etc. El acceso por carretera es muy fácil, ya sea a través de la segunda circular, el eje norte-sur, la carretera de la Luz, la carretera de Benfica o la carretera del Colégio Militar. Está a 10 minutos en coche del Aeropuerto Internacional de Lisboa. ¡No te pierdas este excelente apartamento de 3 dormitorios, en una ubicación privilegiada en São Domingos de Benfica!",
33316562,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/63/86/244574447.jpg,109240048,29,,1290000.0,{'price': {'amount': 1290000.0}},flat,sale,259.0,4,4,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.754473,-9.1803226,False,https://www.idealista.pt/imovel/33316562/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,4981.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,"Fantástica ático de 3+1 dormitorios en la Urbanización Benfica Stadium, con 191m2 de área bruta privada y un gran balcón de 25m2 que rodea toda la sala de estar con magníficas vistas sobre la ciudad! El amplio hall de entrada del apartamento se abre a la magnífica sala de estar con 2 frentes, todo en vidrio, con grandes puertas correderas que permiten la entrada de luz natural. Esta sala de estar está rodeada por un amplio balcón, equipado con toldos exteriores que se retraen automáticamente en condiciones de viento excesivo. Adyacente a la sala de estar, hay un comedor, con un lado completamente en vidrio. Este comedor se puede separar de la sala de estar por bonitas puertas correderas. De los 3 dormitorios, todos con amplias áreas y enormes ventanales de piso a techo, destacamos la amplia suite, llena de espacio de almacenamiento y con su baño privado con bañera de hidromasaje. Además del baño de la suite, los otros dos dormitorios son atendidos por otro baño completo. Todos los baños tienen toalleros calefactados. También hay un aseo de invitados en el pasillo de entrada. En la cocina, hay otra habitación (dormitorio) con un baño privado, que puede ser una habitación de servicio, oficina o despensa / zona de almacenamiento / lavandería. La amplia cocina, de nuevo llena de luz, está completamente equipada con electrodomésticos Siemens. Todo el apartamento tiene techos altos, por encima de lo habitual, lo que da una mayor sensación de espacio. La calefacción es proporcionada por calefacción central en todas las habitaciones, a través del calentamiento de agua por caldera, así como aire acondicionado en todas las habitaciones. Ventanas robustas de doble acristalamiento en todo el apartamento. Persianas eléctricas en todas las ventanas. El apartamento tiene 3 plazas de aparcamiento en el garaje del edificio y un trastero. El edificio, con ascensores, se encuentra en los alrededores del Estadio Sport Lisboa e Benfica, entre el Hospital Lusíadas y el Centro Comercial Colombo, con fácil acceso a todo tipo de transporte, incluido el metro de Alto dos Moínhos y la estación de Colégio Militar, así como acceso a todo tipo de comercio, supermercados, servicios, escuelas, hospitales, bancos, etc. El acceso por carretera es muy fácil, ya sea a través de la segunda circular, el eje norte-sur, la carretera de la Luz, la carretera de Benfica o la carretera del Colégio Militar. Está a 10 minutos en coche del Aeropuerto Internacional de Lisboa. No te pierdas.",
33308360,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/46/6b/dc/244094788.jpg,2001005-334,13,1,429900.0,{'price': {'amount': 429900.0}},flat,sale,75.0,2,3,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7388422,-9.156584,False,https://www.idealista.pt/imovel/33308360/,False,good,False,,,,5732.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"¿Su sueño es vivir en un barrio de Lisboa, en un apartamento completamente renovado (obra en progreso, cuya finalización se espera para junio de 2024) y también tener una habitación adicional para oficina, dormitorio de invitados o sala de juegos? Este apartamento T2 +1, con MEZZANINE (fotos del apartamento modelo), está ubicado en la parroquia de S. Domingos de Benfica, un tranquilo barrio de Lisboa donde encontrará varios puntos comerciales y de servicios y está cerca de los principales accesos por carretera, así como así como transporte público (metro, autobús y tren), hospitales, colegios y universidades. ¡Disfruta de un salón + cocina de espacio abierto de 25 metros cuadrados! La cocina tiene muebles lacados en blanco y está equipada con: horno, vitrocerámica, escape, lavavajillas empotrado, lavadora empotrada, acumulador térmico, frigorífico combinado empotrado. El apartamento dispone de un baño de visitas completo de 3 metros cuadrados, 2 dormitorios, 1 de ellos tipo suite de 12 metros cuadrados y armario empotrado y el otro dormitorio de 10 metros cuadrados y armario empotrado, ventanas lacadas en blanco con climalit y oscilobatientes, falso techo con luces LED integradas y preinstalación de Aire Acondicionado. Una vivienda luminosa, con dos frentes y. ¡un ENTRESUELO con 22 METROS CUADRADOS y WC! Insertado en un edificio completamente restaurado, al nivel de: techocolumnas de aguaelectricidadalcantarilladofachadasescalerasmostradoresNo pierda la oportunidad de visitar este apartamento. ¡Te estamos esperando! *El Equipo AJ comparte 50/50 con todas las agencias inmobiliarias con un AMI válido* Características: Características exteriores: piso bajo; Características interiores: amueblado; Electrodomésticos integrados; Baño completo; Armarios; Cocina americana; Características Generales - Restaurado; Otros equipos: lavavajillas; Refrigerador; Lavadora; Vistas - Vista de la ciudad; Otras características - Cocina equipada; Suite;.",
33315719,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/cc/34/240187648.jpg,727.24VC,15,1,187000.0,{'price': {'amount': 187000.0}},studio,sale,26.0,0,1,Graça,Lisboa,São Vicente,Graça,pt,38.7164773,-9.1324714,False,https://www.idealista.pt/imovel/33315719/,False,renew,False,False,,,7192.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'T0'}",False,False,False,False,,False,False,"Con una excelente ubicación en Lisboa, este apartamento de 1 dormitorio, en un edificio de losas, con una amplia terraza ofrece una oportunidad increíble para quien busca vivir o invertir en la capital de Portugal. Oportunidad única para transformar este apartamento de 1 dormitorio para remodelación en un espacio personalizado de acuerdo con sus gustos y necesidades, con una terraza espaciosa para disfrutar del clima soleado de Lisboa. La propiedad tiene una ubicación privilegiada en una de las ciudades más emocionantes de Europa. Ideal como residencia urbana o inversión para alquiler a corto o largo plazo. Proximidad a puntos turísticos, cultura y vida nocturna, restaurantes y tiendas diversas, proporcionando un estilo de vida dinámico y conveniente. Esta es una oportunidad imperdible para inversores o compradores que buscan personalizar su propio espacio en Lisboa. ¡Póngase en contacto con nosotros hoy mismo para obtener más información y programar una visita!",
33316045,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4e/16/8c/242909270.jpg,7005001-7304,18,15,2525000.0,{'price': {'amount': 2525000.0}},flat,sale,282.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.697327,-9.2184857,False,https://www.idealista.pt/imovel/33316045/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,8954.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316044,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/60/a6/242909402.jpg,7005001-7310,18,8,2225000.0,{'price': {'amount': 2225000.0}},flat,sale,287.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.6975865,-9.2219186,False,https://www.idealista.pt/imovel/33316044/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7753.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316043,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d0/65/26/242909538.jpg,7005001-7314,18,3,1275000.0,{'price': {'amount': 1275000.0}},flat,sale,282.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.6984472,-9.2212229,False,https://www.idealista.pt/imovel/33316043/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,4521.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316042,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/8e/74/242909367.jpg,7005001-7307,18,12,2425000.0,{'price': {'amount': 2425000.0}},flat,sale,287.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.6974085,-9.2221848,False,https://www.idealista.pt/imovel/33316042/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,8449.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316040,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/50/e2/242909326.jpg,7005001-7305,18,15,1975000.0,{'price': {'amount': 1975000.0}},flat,sale,279.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.7002777,-9.2206066,False,https://www.idealista.pt/imovel/33316040/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7079.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316039,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/47/e1/242909500.jpg,7005001-7311,18,8,1950000.0,{'price': {'amount': 1950000.0}},flat,sale,282.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.7001354,-9.2193907,False,https://www.idealista.pt/imovel/33316039/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6915.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316038,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3f/80/78/242909397.jpg,7005001-7308,18,10,2125000.0,{'price': {'amount': 2125000.0}},flat,sale,282.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.6976143,-9.2187089,False,https://www.idealista.pt/imovel/33316038/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7535.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
33316037,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/56/4b/b2/242909352.jpg,7005001-7306,18,14,1925000.0,{'price': {'amount': 1925000.0}},flat,sale,279.0,4,4,Restelo,Lisboa,Belém,Restelo,pt,38.6976309,-9.2222296,False,https://www.idealista.pt/imovel/33316037/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6900.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,
